時間,コメント,予測値
15529.159,どま,0
15529.194,どまどま,0
15529.87,ないす設置,0
15530.082,nt,0
15530.131,nt,0
15530.157,nt,0
15530.205,きっしょいｗ,1
15530.336,nt,0
15530.504,nt,0
15530.929,今のは仕方ない,0
15532.3,nt,0
15532.536,ナイス設置,0
15532.76,設置ナイス,0
15533.207,どまどま,0
15535.751,んt,0
15536.548,ないせっち,0
15537.825,nt,0
15539.389,どまnt,0
15540.412,nt,0
15540.735,ナイス設置,0
15544.425,ナイス設置よ,0
15545.389,nt,0
15546.351,nt,0
15547.386,ね,0
15549.031,分からそ,0
15549.172,ナイ設置だ,0
15550.586,まあまあ,0
15550.874,わからんってカタカナだったんだｗ,1
15553.349,わからソ殺し,0
15554.966,ソ,0
15558.778,さっきりりむちゃんもやってたモロか,0
15562.782,あいてもほんきだ,0
15571.943,頑張れー！,0
15582.78,がんばれ,0
15585.409,頑張れ〜,0
15588.595,ここ跳ね返せたらデカい,0
15594.285,がんばれー！！,0
15601.198,がんばれ,0
15615.855,nt！,0
15617.918,nt,0
15618.284,nt,0
15618.609,nt,0
15618.855,nt,0
15619.555,nt,0
15620.166,おしいどま！,0
15620.328,nt,0
15621.292,nt,0
15621.405,nt,0
15621.683,ないエコ,0
15622.425,ないエコ,0
15622.75,nt,0
15623.246,おもれー,0
15623.449,nt！,0
15623.818,どま,0
15623.891,nt,0
15623.942,使わせたし,0
15624.117,これはナイスエコ,0
15624.576,nt,0
15624.862,nt,0
15625.212,ntnt,0
15626.407,ナイエコ！,0
15626.547,nt,0
15626.944,ナイエコ,0
15627.153,nt,0
15627.472,nt,0
15627.685,エコだったしな,0
15628.603,惜しい,0
15631.001,ないえこ,0
15631.273,nt,0
15631.596,ないえこ,0
15632.102,ファン太うまいんだなぁ,0
15632.335,nt！,0
15632.625,ないえこ,0
15632.66,ないえこ,0
15633.105,nt,0
15633.319,ワース,0
15634.881,全然わーす,0
15635.346,ナイス！,0
15635.721,nt,0
15635.777,いい試合やー,0
15636.532,相手全員強くて笑う,0
15637.722,nt,0
15638.014,ないえこ,0
15638.054,ファン太強くて草,1
15638.335,頑張れ〜,0
15638.691,ナイエコ〜,0
15639.179,きもすぎw,1
15642.289,いい削り,0
15646.012,nt,0
15650.134,いい勝負してる！がんばれー,0
15651.739,おー,0
15652.447,おお,0
15656.626,ボスから3本取れてるぞ！,0
15658.689,オーディン落ちてると思わんw,0
15662.712,がんばれー！！,0
15676.554,がんばれ,0
15680.691,うあ,0
15683.593,みんな？！,0
15684.206,皆が,0
15684.213,いけ,0
15684.341,み、みんな,0
15685.135,えっぐ,0
15690.414,あかりんえっぐww,0
15691.729,えw,1
15693.298,ジュソの悪口言うな！,0
15693.443,草,1
15693.498,草,1
15694.387,草,1
15694.827,w,1
15695.178,あw,1
15695.271,？？,0
15695.483,え？ｗ,1
15695.743,？？？w,1
15696.125,わあｗｗ,1
15696.378,ひい,0
15696.397,武器だったらｗｗ,0
15696.452,ww,1
15696.643,草,1
15696.722,え？？,0
15696.799,nt,0
15696.859,あｗ,1
15697.018,草,1
15697.099,ないとら,0
15697.854,ｗｗ,1
15698.167,ntw,0
15698.563,草,1
15698.63,w,1
15698.753,わあかりんこっわ,0
15698.837,？？？,0
15698.943,nt,0
15699.001,草,1
15699.267,nt,0
15700.128,え？,0
15700.291,ww,1
15700.534,草,1
15700.718,おしい,0
15700.895,あっｗ,1
15701.007,草,1
15701.055,草,1
15701.503,草,1
15702.312,草,1
15702.391,ゑ？,0
15702.864,草,1
15703.236,nt！w,0
15703.205,草,1
15704.307,草,1
15704.435,草,1
15705.023,草,1
15705.112,w,1
15706.133,w,1
15706.421,煽りかw,1
15706.727,草,1
15707.492,あかりんつっよ,0
15708.262,？,0
15708.489,草,1
15708.957,草,1
15709.012,nt,0
15709.023,草,1
15709.312,nt,0
15709.632,えw,1
15710.263,草,1
15710.609,ナイス煽りｗ,1
15710.869,えw,1
15710.951,え゛？,0
15711.007,草,1
15711.084,え？ｗ,1
15711.109,nt nt,0
15711.196,草,1
15711.769,草,1
15711.807,草,1
15712.023,え？w,1
15712.061,鳥ちゃん大事に抱えてたなw,1
15712.093,草,1
15712.351,nt！,0
15712.423,nt,0
15713.556,草,1
15713.756,鳥ピークやめて？w,1
15714.202,草,1
15715.036,さすがにワロタw,1
15716.956,草,1
15717.842,草,1
15717.98,くずー？,0
15719.487,煽りww,1
15719.821,w,1
15725.973,相手の頭がでけえ,0
15729.689,草,1
15730.424,草,1
15730.66,ペット自慢,0
15731.805,草,1
15733.805,"がんばれ！( ⌯'꒳'⌯)⚐""",0
15734.173,こっからよー,0
15738.129,GO,1
15740.017,GONコーチ怖え,0
15740.239,ヒリヒリする熱い試合だぁ,0
15741.084,がんばれー！,0
15744.784,がんばれー！,0
15746.627,後の3巡を買う,0
15753.692,頑張れ〜,0
15755.718,あら,0
15759.632,おしいい,0
15764.019,あら,0
15765.11,どんまーい！,0
15765.309,どまやー,0
15766.593,ありゃ,0
15767.065,おし,0
15767.295,あう,0
15767.709,惜しい,0
15768.605,nt,0
15769.748,わー,0
15769.902,おしいい,0
15770.306,nt,0
15770.835,どまどま,0
15771.001,どま,0
15771.009,nt,0
15771.113,nt,0
15771.438,どま,0
15771.545,どまああ,0
15771.907,溶ろけてきたかw,1
15772.825,どま！nt！,0
15773.15,相手うまいわ,0
15773.412,どまー！,0
15776.265,あらぁ,0
15776.644,くさあああｗ,1
15776.731,わぁ〜,0
15776.847,どまどま,0
15779.068,どんまいや,0
15779.648,腐ってもw,1
15780.025,どまどま！,0
15780.133,w,1
15780.18,これヨルもフェニもえぐい,0
15780.252,腐ってもｗｗ,1
15780.628,腐っても！？,0
15780.717,がんばれ～！,0
15780.809,草,1
15781.779,腐ってもｗ,1
15782.075,どま,0
15784.451,ないふぁい！,0
15783.552,草,1
15783.527,腐ってもww,1
15784.256,けんき頭でけえ,0
15784.52,どま,0
15785.18,どま,0
15785.559,けんきい〜,0
15786.084,草,1
15786.682,草,1
15787.236,がんばれ！！,0
15787.748,けんきー,0
15787.89,腐ってもｗｗ,1
15787.977,腐ってもw,1
15788.936,草,1
15789.078,nt,0
15789.213,nt,0
15789.591,腐ってもw,1
15789.671,腐らせてて草,1
15790.05,草,1
15790.332,あんなんでもなｗ,1
15790.946,腐ってもｗ,1
15791.866,がんばれ！がんばれー！,0
15792.818,腐っても！？,0
15793.029,くさってもやめてw,1
15793.611,がんばれ！！,0
15793.863,どま,0
15794.292,クソ強いな,0
15795.492,けんき～；；,0
15795.942,腐っては無いww,0
15796.702,腐ってもw,1
15797.866,相手上手いねー,0
15798.38,w,1
15798.872,腐ってるんだよね,0
15800.829,腐敗プロつよい,0
15801.465,けんきは腐ってると,0
15804.072,腐ってもやめいｗ,1
15804.161,がんばれ〜,0
15804.555,腐ってもｗ,1
15806.373,まじ草,1
15806.943,がんばれー！,0
15807.55,葛葉集中だー,0
15813.538,作戦だｗ,1
15831.982,あかりんつよ,0
15834.198,ちゅよい,0
15837.779,当たれ〜,0
15839.952,わくわくが足りない,0
15839.99,つよw,1
15841.438,相手の火力がすげぇ...,0
15842.264,！？,0
15842.641,おお,0
15844.545,つよいね,0
15844.596,ナイスゥ！,0
15844.664,ふぃじが強い,0
15845.243,有夠爛..,0
15846.806,おお,0
15846.972,うおお,0
15847.5,つよ,0
15847.93,うお,0
15849.208,ふぁ？！,0
15850.414,おしい,0
15850.724,けんきかよｗ,1
15852.577,GO,1
15853.638,おお,0
15853.825,おしい,0
15854.032,おお！,0
15855.161,おおお,0
15855.629,ボドカうまいよな,0
15855.797,おっし！,0
15856.905,おおおお,0
15859.286,がんばれ,0
15859.821,おお,0
15864.659,大将…！！！！！！,0
15877.64,甘えないわ,0
15879.138,え？ウルト使ってくるのね,0
15879.941,nt！,0
15881.228,nt,0
15881.658,ないとら,0
15881.68,nt,0
15881.835,nt,0
15882.568,nt,0
15883.24,nt,0
15883.489,おしい,0
15883.635,おしい！！,0
15883.798,nfnf,0
15884.159,nt,0
15884.324,nt,0
15884.449,nt！,0
15885.815,くわぁ,0
15885.993,nt,0
15886.156,nt,0
15886.382,ntnt,0
15886.576,きもすぎるw,1
15886.669,nt,0
15886.943,おしい！,0
15886.997,nt,0
15887.264,どま！nt！,0
15888.579,nt,0
15889.71,勝てる勝てる,0
15890.051,うんうん,0
15890.469,nt！,0
15890.513,nt,0
15890.795,nt,0
15890.842,nt,0
15891.222,nt,0
15891.67,nt,0
15892.378,nt,0
15893.694,まだいける差,0
15893.841,けんきぃぃ,0
15894.032,まだ舞える！！,0
15894.51,nt,0
15894.946,がんばれ～！,0
15895.261,nt,0
15896.591,まだまだー！,0
15896.886,がんばれ！,0
15896.95,んt,0
15897.034,がんばれ！！,0
15898.468,いけるいける,0
15898.594,nt,0
15898.805,がんばれ！！,0
15899.595,まだまだ3本差よ！,0
15899.771,nt,0
15901.084,がんばれ！,0
15903.875,諦めない心いいね！,0
15904.209,いっけいっけ！！,0
15906.195,まだいけるがんばれ,0
15906.468,がんばれ,0
15908.478,勝てる勝てる！頑張れ～！,0
15910.668,頑張れ〜！,0
15910.772,がんばれ！,0
15911.982,頑張れ！,0
15913.712,頑張れ,0
15913.856,がんばれ！！,0
15914.508,がんばれ,0
15914.837,頑張れ！,0
15916.848,がんば！がんば！,0
15919.465,ファン太さんフラグトップやん笑笑　流石や,0
15920.755,あきらめない！心！,0
15923.259,諦めない心,0
15925.22,がんばれ,0
15926.111,がんばれー,0
15926.613,あぶね,0
15928.438,いやー、良いピリつき,0
15932.385,6-6で手を打とう,0
15933.893,GOGOGO,0
15935.153,がんばれ～！,0
15936.316,ふぁいとー！,0
15938.86,がんばれ,0
15942.878,またｗ,1
15943.684,がんばれ,0
15946.584,ワクワクだ！,0
15949.732,がんばれー,0
15950.049,気負いすぎず楽しく頑張れ！,0
15960.65,がんばれ〜！,0
15966.553,ないす,0
15969.303,ないす,0
15970.156,ナイス！！,0
15970.196,ナイス,0
15971.003,ナイス,0
15971.151,ナイス！,0
15971.152,ナイスゥ！,0
15971.151,おお,0
15972.751,ナイス,0
15978.324,ナイス,0
15980.659,ナイスゥ,0
15980.761,ナイス連携,0
15982.388,GO,1
15985.446,ないすー！！,0
15985.792,ナイスゥ,0
15986.2,ないす,0
15987.0,みんなの集中力が高まってるのがビンビンに伝わる,0
15987.109,ナイスゥ！,0
15987.2,ナイスゥ！！！！！！！！,0
15987.744,ナイスゥ,0
15987.763,ナイスゥ！,0
15987.901,ナイスー！！,0
15987.984,ないすです,0
15988.104,おおおお！！！,0
15988.073,ナイス！！,0
15988.217,ナイスゥ,0
15988.609,ないすう,0
15988.687,ないす！！！,1
15988.775,ナイス,0
15989.099,ナイスゥー！！！！！,0
15989.147,ナイスゥ！！！,1
15989.266,ナイス！,0
15989.244,ないすぅ～！！,0
15989.373,ナーイス,0
15989.497,ナイス,0
15989.524,うまーーい！ないす！,0
15989.595,ナイスゥ,0
15989.682,ナイス！！！,1
15989.866,ナイスゥ！,0
15990.061,ナイスゥ！,0
15990.156,ナイス！,0
15990.176,ナイスゥ,0
15990.19,ナイスゥ,0
15990.238,ナイス,0
15990.366,ナイス！！,0
15990.336,ないす！,0
15990.386,ナイス！,0
15990.528,ナイスゥ！,0
15990.53,ないす！,0
15990.648,ナイス！！！！,1
15990.785,ナイス！,0
15990.916,なぁーーいす！！！！,1
15991.036,ないすぅ！！,0
15991.087,ナイスゥー！！！,1
15991.214,いいねえ,0
15991.355,ナイスゥ,0
15991.731,うっま！,0
15991.963,ナイス,0
15992.148,ないす！,0
15992.3,ナイス,0
15992.415,ナイスゥ～！,0
15992.698,ないすぅ！,0
15992.768,ナイス冷静,0
15993.446,ナイスゥー,0
15993.436,ナイスゥ,0
15993.968,ナイスゥ！,0
15995.17,ナイスゥ！,0
15995.761,ナイスゥ！,0
15995.848,ナイスゥ！,0
15996.099,ナイス,0
15996.223,完璧！,0
15996.297,うおおおおおおおお,0
15996.32,ッシャ,0
15996.779,ナイス！,0
15996.812,でか,0
15997.695,なああああああいす！！！！！！,0
15997.754,ナイスうう,0
15997.882,ナイス！！,0
15998.086,草,1
15998.3,ないすー！,0
15998.507,かっこえーーー！！！！,0
15998.867,ないす！,0
16000.085,ナイスゥ！！,0
16000.505,ナイス！！！,1
16000.632,ないす！,0
16000.736,ナイス！,0
16000.788,６６いくぞ！！！,1
16000.886,ナイスゥ！,0
16000.924,ふぁいと！,0
16000.986,ナイス！,0
16001.381,ナイス,0
16001.817,ナイスゥ！,0
16001.889,ないす,0
16002.229,いいね！いいね！,0
16002.348,ナイス判断！,0
16002.618,ないすうううう,0
16002.79,ないすてぃーむ！,0
16003.867,強気かっけーぞ,0
16004.432,ナイスー,0
16005.041,手を打とうw,1
16005.646,ナイス〜〜！！！！,0
16005.924,フラグじゃない？ｗ,1
16007.713,でたｗｗ,1
16008.352,ナイすぅぅぅ！！！,1
16008.636,手打ちたがりｗｗ,0
16009.513,いいねーーー,0
16009.789,ないす！１,0
16011.045,まもまｗ,1
16012.158,いいよーー,0
16013.825,ナイス,0
16015.457,フラッシュまーじでかっこいい,0
16017.707,かっけーーーー！！！,0
16026.042,ええやんええやん,0
16030.834,がんばれー！,0
16034.921,ナイスゥ！！！！！！！,0
16035.228,うま,0
16036.326,ナイス！,0
16036.503,うまーい！！,0
16036.809,ナイス,0
16036.922,ナイスゥ,0
16036.968,ないす！,0
16037.09,ナイス！,0
16037.581,ナイス,0
16037.951,ナイス！,0
16038.017,ナイス,0
16038.772,ナイス,0
16039.646,ナイス,0
16039.756,ナイスゥ！,0
16039.897,ナイス！,0
16040.02,ナイス！,0
16040.177,ナイスゥ！,0
16040.504,ないす！,0
16040.606,わーお,0
16040.95,うお！、,0
16042.08,ないす！,0
16042.117,ナイス,0
16042.227,ナイスゥ,0
16042.582,うまああ,0
16043.391,ナイス,0
16046.849,おーうま！,0
16047.209,ナイス,0
16048.548,ナイスゥー,0
16048.542,ナイスゥ！,0
16051.712,うまい！,0
16055.377,全部見れたやん,0
16059.96,犬うま,0
16062.152,がんばれ,0
16068.771,どオープンになった,0
16087.835,くる,0
16089.664,ないすー！！,0
16089.709,ないす！,0
16091.005,ナイス！！！,1
16091.114,ナイスゥ！！！！！！！！！！,0
16091.449,ナイスゥ！,0
16091.734,ナイスゥ,0
16091.942,うおおおおおおおおおおおお,0
16091.958,ナイス！,0
16092.158,ないす,0
16092.425,ナイスゥ！！！！！！！,0
16092.561,ナイスゥ！,0
16092.756,ナイス！,0
16092.931,ナイスゥ！,0
16093.148,ナイスゥ！！,0
16093.155,ナイスゥ！,0
16093.211,ナイス,0
16093.269,あるなぁｗ,1
16093.461,ナイスゥ,0
16093.587,ナイスゥ！！！,1
16093.767,ナイスゥ！,0
16094.103,ナイスゥ！,0
16094.28,ナイスゥー！,0
16094.307,ナイス！！,0
16094.313,ないすー！！！！,1
16094.419,ナイス！,0
16094.437,ナイスゥー！！！！！！,0
16094.548,ナイス！,0
16094.549,ナイスゥ！！,0
16094.672,あちいい,0
16094.739,ナイス,0
16094.891,ナイス！！！,1
16094.954,ないす！！！！,1
16094.974,ナイスゥ！,0
16094.989,ナイスゥ！,0
16095.012,ナイス！！！,1
16095.021,いいぞおおおおお,0
16095.096,ナイスゥ,0
16095.104,ナイスー！,0
16095.194,ナイス！,0
16095.242,ないすぅ～！！,0
16095.483,ないすうううう,0
16095.555,うっま！！,0
16095.558,ナイスゥ！,0
16095.778,ナイス！,0
16095.826,ないす！,0
16095.876,かっこええええーーー！！！！,0
16095.976,おおー！,0
16096.057,ナイスゥ！！！,1
16096.075,ないすいけるいける,0
16096.214,ナイスゥ！,0
16096.353,ナイス！,0
16096.529,ないすないす！！！,0
16096.551,いえーーい！！,0
16096.638,ないす！！！,1
16097.207,ナイス,0
16097.537,ナイスゥ！,0
16097.836,ないす！でかい！！,0
16098.21,ナイスゥ！,0
16098.33,ないす！,0
16098.372,うおおおおおおおおおおおおおおおおお,0
16098.377,キタ,0
16098.441,うおおおおおおお,0
16098.681,ナイス！,0
16099.255,ナイスううううううう！,0
16100.163,ないすないすないす,0
16100.171,ナイスゥ！,0
16100.617,追いつけるぞー！！,0
16100.858,ナイス～!,0
16101.178,いいよいいよぉ！！！！,0
16101.783,ナイス！！！,1
16102.874,ないすぅ！！！,0
16103.039,あっつーーーーー！！！！,0
16103.265,ナイスてぃむ！,0
16103.63,ないすうううう！,0
16103.744,ながれきた,0
16103.863,ナイスー！！！！！,1
16104.487,ナイスナイス！,0
16104.68,ないすないす！,0
16104.845,ナイスゥ！！！,1
16104.87,ナイス！！！,1
16104.908,泣いちゃった,1
16104.912,うえい～！！,0
16104.921,あるあるあるあるある,0
16105.696,いけるぞ,0
16106.058,6-6行けるぞ！！,0
16106.418,いけるぞうおお,0
16106.589,ナイスー！！,0
16106.738,素晴らしい,0
16107.068,ナイスチーム！,0
16107.222,ナイス！！,0
16107.839,ええやんええやん！,0
16108.727,もう1本欲しい,1
16108.791,ナイス,0
16109.233,かっこよーーーー！！！,0
16110.092,ナイス〜！,0
16110.539,いいチーム,0
16111.008,ナイスゥ！,0
16111.072,ナイス！,0
16111.231,あるぞあるぞおおおお！,0
16111.296,がんばれ！！,0
16111.796,ないすぅ！,0
16112.109,ナイス,0
16113.687,葛葉スカイ犬うますぎ,0
16114.466,感動させた,0
16114.571,そ！,0
16115.674,オープン逆によかった,0
16116.018,6-6いくぞ,0
16117.058,ナイスチーム！,0
16118.718,nice-!!!!!,0
16119.853,あっつい,0
16120.592,かっこいー！！！,0
16120.668,ギアあげていこー,0
16122.686,つよい！つよいー！,0
16123.216,ナイス！！,0
16123.832,チームないすぅ....,0
16125.045,てぃーむ最高や,0
16125.273,ふぁいてぃん！,0
16125.543,ないす！,0
16125.636,レイドボスといい勝負してるー！！！,0
16126.373,がんばれー！,0
16128.267,6月6日,0
16130.934,犬の練度高いなぁ,0
16135.523,がんばれ！がんばれ！,0
16138.881,がんばれー,0
16144.128,アツイぞ！！！,0
16153.623,ナイスゥ！！！,1
16157.161,ナイス,0
16158.794,ナイス1枚,0
16158.853,ナイスワン,0
16172.199,勝ったらアツイぞこれ,0
16174.853,このチームの緊張感まじで好きだわ,0
16185.307,ナイス,0
16185.718,おお,0
16187.696,ナイスゥ１！！！！！！！,0
16187.788,おおおおお,0
16188.487,うま,0
16188.965,おお！,0
16188.997,おお,0
16189.167,おおおお,0
16189.22,おおおおお,0
16189.212,おおおお,0
16189.698,ナイス！,0
16190.497,でかいでかい！！！,0
16190.891,つよい！,0
16191.013,ボドしゃん！,0
16191.064,ナイスゥ！！,0
16192.082,ナイスゥ！！！,1
16192.291,くる,0
16192.528,行けるぞ！,0
16192.573,うまー！,0
16193.497,ボドカさん！？,0
16194.012,ボドしゃんナイス！,0
16194.018,ナイスゥ,0
16194.812,あっつ！,0
16194.915,うおお,0
16195.019,ボド！！！,1
16196.42,おお,0
16197.028,うおおおおおお,0
16197.941,ないすー！！,0
16198.826,うますぎ！,0
16199.615,ナイスゥ！！！,1
16199.717,ナイス！,0
16199.953,うおおおおおおおおお,0
16200.092,vdk？！！！？！,0
16200.281,うおおおー,0
16200.515,強すぎい！！！,0
16200.629,ナイスゥ！！！！！！！！！,0
16200.772,ナイスゥー！,0
16200.774,ナイスー！！,0
16200.787,ないす,0
16201.13,ナイスゥ！,0
16201.328,ナイスゥ！,0
16201.57,ナイスゥ！,0
16201.626,つええええええええええええええ,0
16201.678,ナイスゥ！！！,1
16201.714,ナイスゥー！！！！！,0
16201.834,つええええ,0
16202.276,ないす！！！,1
16202.299,マジで6-6ですやん,0
16202.323,うええええええええ,0
16202.416,ナイスゥ！,0
16202.45,ナイス！！！！！,0
16202.5,ナイスゥ,0
16202.509,ナイスゥ,0
16202.509,ないす！,0
16202.532,ナイス！！！,1
16202.549,ナイスゥ！,0
16202.561,ないすぅ～！！,0
16202.671,うおおおおおおお,0
16202.719,ナイス,0
16202.748,ないす！！,0
16202.81,でっか！,0
16202.851,ナイス,0
16202.895,ナイス,0
16203.037,ナイスゥ,0
16203.755,うおおおお！,0
16203.79,ナイスー！！,0
16203.927,ナイスー！,0
16203.924,ないす,0
16203.97,ないす！！スバラシイ,0
16204.025,vdk！vdk！,0
16204.04,ないすー！！,0
16204.111,うおおおお,0
16204.117,ないすー！！,0
16204.205,ナイス！,0
16204.393,ナイス！！！,1
16204.75,うああ！,0
16204.953,いけるぞ！！！！！！！！！,0
16205.348,おおおおお,0
16205.358,ナイスゥー,0
16205.991,うおおおおおおおお,0
16206.319,ナイス,0
16206.484,うおおおお！,0
16206.486,わおわおわお！,0
16206.866,おおお〜ナイス〜,0
16208.248,のってきたー！,0
16208.509,ナイスゥ！,0
16208.6,ナイスゥー！！！,1
16208.696,ボドカさんうおおおお,0
16208.725,真剣にやってるのかっこええ,0
16208.915,ないてぃむ,0
16209.195,うおおおおおお,0
16209.256,ナイス！！！,1
16210.521,おおお～!,0
16211.404,チームつよーい,0
16211.613,ナイス！！,0
16211.815,本当に6-6,0
16212.348,うおおおおおおお,0
16212.555,ナイス,0
16213.146,ナイス！,0
16213.171,6－6並んだぞおおおお,0
16213.25,でっけえええええ,0
16213.643,うえーい,0
16214.176,おおお,0
16215.158,あっつ,0
16215.235,ナイスティーム！,0
16215.308,おおお,0
16215.526,ナイスチーム！！！,0
16215.59,えぐううううう,0
16215.784,ナイスゥー！,0
16215.828,最高や！,0
16216.182,ナイス,0
16216.289,激アツー！,0
16216.398,すげー！！！！！,0
16216.435,VDKええやん！,0
16216.504,ナイス！ナイス！！,0
16216.536,うおおおおおお！！！！,0
16216.64,VDK VDK VDK,0
16216.71,うわ,0
16216.758,やるねー！,0
16216.982,ぅゎぁ,0
16217.289,うおおおおおおお,0
16217.675,まじか,0
16219.019,ないすティーム！！,0
16220.142,うおおおおおおおおおおおおお,0
16220.624,連携最高や！,0
16220.788,うおおおおおお,0
16222.677,いけるぞ！,0
16222.854,がち！？！？,0
16224.871,頑張れ！！！、,0
16225.238,うおおおおおおおお,0
16225.31,傷をつけろ〜！！,0
16225.747,仕上がったー,0
16225.866,わはああああぁあ,0
16225.893,あついあつい,0
16225.91,まじでみんな強い,0
16225.884,いくぞいくぞいくぞ,0
16226.483,このマップと相性いいな,0
16226.586,食らいついてる！！！,0
16226.646,ないすちーむ,0
16226.833,激アツだー！！,0
16228.128,ナイス！！！,1
16228.189,無敗に泥塗ってやろうぜ,0
16228.23,がんばれ！！,0
16228.541,熱いー,0
16229.05,つえええええ！！！！！！,0
16230.5,ボドカ強すぎ！,0
16231.955,かっこよ,0
16232.406,がんばれー！,0
16232.419,やったれ〜！！,0
16234.646,熱すぎる,0
16235.155,これいける！！！,0
16235.671,やっとvdk覚醒したか,0
16236.056,ないす,0
16236.928,あついいいい！！！,0
16237.985,ボドカつええ,0
16238.55,がんばれー！,0
16240.145,伝説つくってこ,0
16240.524,いけるいける！！！,0
16242.704,ここのピストルも取れば相手の勝率20%？,0
16247.98,がんばれ！！,0
16248.748,vdk最強,0
16250.933,マジで先行欲しいところ、、、！！,0
16250.971,ナイス,0
16251.433,ピストルラウンド取れば実質勝ちや,0
16256.129,がんばれ！,0
16256.14,ファイティーン！！！,0
16259.735,ボス討伐見せてくれ,0
16262.166,ここ勝てば相手勝率20パーか,0
16264.963,ないす,0
16265.518,ナイスゥ！,0
16266.0,ナイス,0
16266.248,ないす,0
16266.5,ナイスゥ,0
16266.494,ナイス,0
16266.573,ナイス！！,0
16266.614,ナイス！,0
16266.74,ないす！！,0
16266.746,ナイス！,0
16267.092,ナイスゥ,0
16267.099,ナイスゥ！！,0
16267.12,ナイス,0
16267.382,ないすぅ～！！,0
16268.101,ナイス,0
16268.447,ナイス！,0
16268.912,ナイス,0
16268.975,ナイス！,0
16269.093,ナイス,0
16271.165,ないす！,0
16271.371,ナイスゥ,0
16272.3,ナイス,0
16272.63,スパチャしたいけど給料日前やった…,0
16272.721,ないす！,0
16272.852,！？,0
16273.208,そこか,0
16275.516,ナイス,0
16276.223,どま,0
16277.303,ないす！,0
16277.641,おお,0
16279.375,よく倒したな,0
16279.501,出てくるんだよなぁ,0
16279.652,ナイス,0
16280.781,ナイス！,0
16281.69,ないす！,0
16282.013,お！！,0
16282.131,うおお,0
16283.071,ナイス,0
16287.362,ナイス！,0
16287.644,どま,0
16288.205,リロードタイミング狙うんか,0
16291.624,よく倒した,0
16297.492,TPした,0
16299.624,頑張れ！,0
16310.596,がんばれ！,0
16310.703,モンキーさんこええ,0
16313.711,おねがいだー,0
16314.382,頑張れ！！,0
16315.837,よくもってった,0
16319.946,行けるぞ,0
16321.057,ひりつく,0
16322.705,狩りにこられるのまじこわい,0
16323.118,あ,0
16323.566,慎重や,0
16323.839,頑張れ〜,0
16325.449,がんばれ！,0
16327.869,ドキドキ,0
16328.811,とれるとれる！！！！,0
16329.409,GO,1
16330.882,ここ大事やぞ,0
16332.142,p,0
16332.218,どきどき、、、、,0
16343.998,がんばれ,0
16347.646,いけ,0
16352.456,おしい,0
16353.723,nt,0
16353.761,くう,0
16354.664,惜しいいい,0
16354.744,nt,0
16355.485,nt,0
16355.823,どま！！,0
16355.879,nt,0
16356.001,ああああおしい,0
16356.106,おしいいいい,0
16356.165,nt,0
16356.21,おしいいい,0
16356.289,おしい,0
16356.311,おしいい,0
16356.355,おしいいいいい,0
16356.544,おっしいい,0
16356.88,おしい,0
16357.153,わぁnt,0
16357.318,nt,0
16357.436,nt,0
16357.438,おしいいいいい,0
16357.537,つえええ,0
16357.689,おしいnt,0
16357.917,nt,0
16358.385,どまどま,0
16358.45,おっしいいいい,0
16358.466,おしいい,0
16358.486,おしいいいい,0
16358.628,おしい,0
16358.666,おしいいいい,0
16358.727,おっしいいいい,0
16358.784,おしいいいいいい,0
16358.853,おしいいいnt,0
16359.427,おっしいいいいいいいいい！！,0
16359.693,おっしー,0
16359.704,nt,0
16360.002,nt,0
16360.034,おしいいい,0
16360.07,おしい！,0
16360.073,つんよ,0
16360.344,nt,0
16360.485,おしーー,0
16360.894,おっしいいい,0
16361.005,nt,0
16361.269,nt,0
16361.286,nt,0
16361.412,nt,0
16361.462,つっよ,0
16362.165,nt！,0
16362.333,うわ,0
16362.435,おしい！！,0
16362.42,nt,0
16362.489,どま！nt！,0
16362.493,おしいいいいい,0
16362.567,nt,0
16362.623,うわああああおしいいいいい,0
16363.218,おしいい,0
16363.695,ACEうわあああ,0
16364.09,おしいい,0
16364.156,nt,0
16364.527,エースかよぉ,0
16364.671,ないとら！,0
16364.68,おしー,0
16364.723,つっよ,0
16364.873,ACEえぐぅ！,0
16366.225,惜しいーーー,0
16366.26,おしかった,0
16369.335,どまどま！,0
16369.513,おしいいい！！,0
16369.547,おししししい,0
16369.949,おっしい,0
16370.101,nt,0
16370.526,惜しい〜〜〜,0
16370.61,どま！！！,0
16370.734,おしいいい,0
16370.98,おしいいいい,0
16371.033,おｓｓｓっしいい,0
16371.224,おしい！,0
16371.65,惜し〜〜！！！,0
16371.68,おしすぎる！,0
16371.847,おしいおしい！,0
16372.688,悔しいなぁ,0
16372.806,nt,0
16372.833,nt,0
16372.878,圧すんごい,0
16373.843,ヨルの圧やば,0
16373.994,バケモンすぎる,0
16374.248,nt,0
16374.486,タイミングおしかっあ,0
16374.712,nt,0
16374.98,関さんあっちあちやん！！,1
16376.045,モンキーヤベェ,0
16376.128,これは関さん悔しいよなぁ,0
16376.23,おしいいい,0
16376.412,悔しがり方がいい〜 w,1
16376.782,ないふぁい,0
16377.19,どまどま,0
16378.105,がんばれ！！！,0
16378.29,くぅっ！ないとら！！,0
16378.68,おしいな,0
16378.846,良い試合！,0
16378.937,w,1
16378.973,おしい,0
16380.065,あっつ！！,0
16381.29,nt！,0
16381.846,さすがモンキーだ,0
