時間,コメント,予測値
1464.091,おおお,0.0
1464.95,おお！,1.0
1465.55,すげー,0.0
1465.707,おおおお,0.0
1466.517,おお,0.0
1467.9,すげぇ,1.0
1468.082,ペンさんかわええ,0.0
1469.456,流石大将！,0.0
1469.911,おおお,0.0
1470.177,知見,0.0
1471.591,おお！,1.0
1472.745,楽しみ、がんばれ〜,0.0
1473.23,やあ,0.0
1475.268,おお,0.0
1475.593,やってないフリ？！！,0.0
1476.131,ほー,0.0
1476.198,やあ,0.0
1476.526,おおお,0.0
1476.768,(◡＾‿＾◡)葛葉…すべ…♡,0.0
1477.975,すご,0.0
1479.167,テスト前のやつだ,0.0
1480.404,染み付いてら,1.0
1480.628,こんなのあるんだ！,0.0
1482.029,やあ,0.0
1482.039,練習してないアピ,1.0
1482.297,大将コソ練か〜,0.0
1483.077,いいねぇ,0.0
1484.969,おおー！,1.0
1490.06,ワッチャリウェイ言ってくれ！！,0.0
1491.131,音量感謝,0.0
1494.124,おー,0.0
1498.389,やぁ,0.0
1499.112,やあ,0.0
1503.878,確かにｗ,1.0
1505.234,がんばれ,0.0
1506.586,うるせえw,1.0
1506.797,んー？うんこちゃん！？まじ？？,0.0
1506.851,ww,1.0
1507.956,ボドが静かに思える,0.0
1509.05,やぁ,0.0
1510.679,ワクワクしてきたw,1.0
1514.461,コーチの胃がもたんてw,1.0
1514.613,時間がやばいｗ,1.0
1516.015,確かに,0.0
1517.092,ボドの声聞こえんな,0.0
1518.816,やあ,0.0
1521.905,にょっす,0.0
1525.251,アセントだけは取ろう,0.0
1528.134,なるほど,0.0
1528.21,時間が足りないw,1.0
1532.323,タンクジェットか,0.0
1533.354,にょっす,0.0
1533.473,あ,0.0
1534.75,アセントで終わっちまうw,1.0
1537.257,にょっすにょっす,0.0
1537.71,めいくん大忙しがんばれー,0.0
1539.472,何時開始なんだろ,0.0
1539.532,草,1.0
1539.631,草,1.0
1539.715,ｗｗ,1.0
1540.408,ww,1.0
1540.465,時間がw,1.0
1540.543,あと30分くらいだｗｗ,0.0
1541.023,草,1.0
1541.065,んふふw,1.0
1541.275,うしの子,1.0
1542.892,時間まずいかｗ,1.0
1546.192,終わっちゃうw,1.0
1546.973,Aはいれないw,1.0
1547.73,にょっす,0.0
1548.799,アセントでおわるw,1.0
1548.887,それはそう,0.0
1549.464,草,1.0
1549.561,時間やばいか,0.0
1551.258,時間ない～;;,0.0
1552.564,草,1.0
1552.948,ミッド編とＡ編で終わりか,0.0
1553.386,22:00開始,0.0
1554.198,草,1.0
1554.65,アセントに命かけてる,0.0
1554.748,がんばれー！！w,1.0
1556.833,Meiyくんがんばれ！,0.0
1557.748,あと35分か,0.0
1558.241,草,1.0
1559.555,草,1.0
1560.921,なんて？ｗ,1.0
1561.119,22時からだった気がする,0.0
1561.749,ここだけ勝ててもかw,1.0
1561.867,もう30分経っちまうよ,0.0
1562.853,加藤さんにタメ口！！？,0.0
1563.905,うしの子,1.0
1569.123,こんちは,0.0
1569.576,草,1.0
1571.573,にょっす,0.0
1572.151,草,1.0
1572.157,VCバグ怖いけどおもろいよねw,1.0
1575.377,対よろ,0.0
1578.058,にょっす！,0.0
1578.943,にょっす,0.0
1579.08,3マップらしいね,0.0
1580.91,3か,0.0
1582.093,こんばんは〜,0.0
1583.178,3マップ5試合やね,0.0
1583.872,3MAPnannda,0.0
1586.324,いけるよいけるよ,0.0
1586.573,GO,0.0
1587.211,頑張れ！！,0.0
1588.297,なんでヒソヒソｗｗ,1.0
1588.865,3いけるか？w,1.0
1588.867,にょっすにょっす,0.0
1589.088,小声w,1.0
1589.173,タメ口！？,0.0
1589.532,ささやきｗ,1.0
1589.671,にょっす,0.0
1589.996,一夜漬けナイス,0.0
1592.223,コソコソw,1.0
1592.56,にょっす,0.0
1593.562,にょっす,0.0
1594.601,こそこそｗｗ,1.0
1594.646,ヒソヒソw,1.0
1594.816,にょっす,0.0
1594.842,小声笑うｗ,1.0
1595.741,ひそひそｗｗ,0.0
1597.309,小声w,1.0
1597.473,声小さくなってるの不器用か,0.0
1597.77,3マップの5試合か,0.0
1598.451,やぁ,0.0
1601.375,小声たすかるw,1.0
1601.422,テスト範囲しぼってこーw,1.0
1603.422,かわいいｗ,1.0
1603.547,いいね,0.0
1605.964,アチチチ,0.0
1606.027,笑,1.0
1607.107,ｗ,1.0
1608.083,いててｗ,1.0
1608.208,ww,1.0
1609.888,牛さんかわいくていいね,0.0
1611.121,草,1.0
1612.911,🫵頑張れ！,0.0
1613.767,草,1.0
1614.132,ナイス,1.0
1615.474,声出してこーー！,0.0
1615.648,にょっすは身内ネタだから気にしなくていいにょ～,0.0
1615.712,今北産業,0.0
1615.718,草,1.0
1615.756,葛葉さん、にょっす,0.0
1616.679,草,1.0
1617.16,草,1.0
1617.624,にょっす,0.0
1617.733,えぐいえぐいｗ,1.0
1618.009,草,1.0
1618.582,w,1.0
1619.099,草,1.0
1620.411,やりすぎww,1.0
1620.97,始まったw,1.0
1621.732,わんちゃんやられてるw,1.0
1622.606,草,1.0
1622.668,やりすぎｗ,1.0
1622.743,キルログ草,1.0
1622.754,草,1.0
1623.214,w,1.0
1623.673,ログがえぐいw,1.0
1623.923,か,0.0
1624.208,たしかし,1.0
1624.27,たしかし,1.0
1625.556,草,1.0
1625.755,乱射w,1.0
1626.113,じゃす癒されるなw,1.0
1626.461,ほう,0.0
1626.989,たしかし,1.0
1627.038,たしかし,1.0
1627.933,草,1.0
1628.008,たかしきた,0.0
1628.302,草,1.0
1628.848,たしかし,1.0
1631.406,どまｗ,1.0
1631.906,たかし,0.0
1632.162,草,1.0
1632.206,お、ボムやん,0.0
1632.385,かわいそう,1.0
1632.492,スカイか,0.0
1633.056,w,1.0
1633.098,どんまいw,1.0
1634.13,設置頑張れ葛葉ｗ,1.0
1634.177,kore,0.0
1634.56,衛門がウキウキですまにょ,0.0
1634.823,加藤さーん,0.0
1635.026,はい設置奴隷,0.0
1635.118,ログw,1.0
1636.421,w,1.0
1637.263,どんま～いｗｗ,1.0
1637.428,草,1.0
1637.437,ｗ,1.0
1637.767,どんまい、、,0.0
1638.027,草,1.0
1638.775,純と遊んでくれてありがとうな,0.0
1638.901,葛葉がんばれ！ｗ,1.0
1638.974,草,1.0
1639.239,どんまい,0.0
1639.609,マジかｗ,1.0
1639.784,ドンマーイw,1.0
1639.934,草,1.0
1640.18,ドンマイｗ,1.0
1640.262,どんまーい,0.0
1640.484,どんまいが出たw,1.0
1640.665,草,1.0
1640.753,草,1.0
1640.767,お弁当もって〜,0.0
1640.858,お弁当持ち係,0.0
1640.988,草,1.0
1641.008,2回くらいエースしとる,0.0
1641.075,草,1.0
1641.212,草,1.0
1641.681,草,1.0
1642.653,あ,0.0
1643.119,草,1.0
1644.078,背負わされたｗｗ,1.0
1644.779,弁当係,0.0
1644.786,どんまいw,1.0
1644.797,葛葉ボムはまずいかもw,1.0
1644.986,葛葉マジで？！,0.0
1645.215,草,1.0
1645.268,がんばれw,1.0
1645.279,w,1.0
1645.352,設置奴隷きたw,1.0
1645.411,草,1.0
1645.516,草,1.0
1645.667,草,1.0
1645.825,キャリーか,0.0
1646.33,どんまーい,0.0
1646.586,草,1.0
1647.984,どんまいw,1.0
1648.719,忘れそう,0.0
1648.91,まじかw,1.0
1648.965,奴隷で草,1.0
1649.05,あ,0.0
1649.104,これ設置絶対忘れるぞ,0.0
1649.363,設置奴隷おつでーす,0.0
1649.453,設置忘れそうw,1.0
1650.108,イニシエータにか,0.0
1650.453,草,1.0
1650.522,やっばｗｗ,1.0
1650.601,忘れそうｗｗ,1.0
1650.743,草,1.0
1650.815,頑張れw,1.0
1651.067,がんばれw,1.0
1651.04,にょっす,0.0
1651.19,だっっりぃw,1.0
1651.226,草,1.0
1651.712,がんばれw,1.0
1651.921,えーどまです,0.0
1652.34,がんばれｗ,1.0
1652.306,奴隷確定ルート,0.0
1652.875,忘れそうだなぁ,0.0
1653.109,きつ,0.0
1653.433,どんまい,0.0
1653.988,設置奴隷珍しいなｗ,1.0
1654.33,嘘やんw,1.0
1654.52,設置奴隷葛葉,0.0
1654.563,どんまいw,1.0
1654.667,ソヴァじゃないんだな,0.0
1654.707,葛葉さんがんばれーー,0.0
1654.791,草,1.0
1655.058,草なんにょ,1.0
1655.074,にょっす,0.0
1655.931,忘れそうw,1.0
1656.251,設置係かぁ,1.0
1656.789,設置奴隷きちゃ,0.0
1656.805,マジかｗがんばれ～,1.0
1656.963,全部ww,1.0
1657.106,設置奴隷w,1.0
1657.435,設置忘れそうだなｗ,1.0
1658.383,ペンギンスタンプかわいい,1.0
1658.552,なにがあってもw,1.0
1658.77,葛葉お弁当忘れそうがんばれw,1.0
1658.986,#背負え葛葉,0.0
1659.206,設置奴隷かあw,1.0
1659.207,全部は草,1.0
1660.695,までぃかーで草,1.0
1660.862,草,1.0
1660.886,荷物持ち,0.0
1661.003,保険w,1.0
1662.131,がんばれｗ,1.0
1663.215,葛葉設置忘れるからなぁ,0.0
1663.571,うむ,0.0
1663.623,頑張れw,1.0
1663.926,きつ,0.0
1664.028,それはそう,0.0
1664.533,がんばw,1.0
1664.959,あんまりしないのにwがんばれー,1.0
1666.177,プレッシャーいいねw,1.0
1667.048,忘れないようにねw,1.0
1667.079,がんばれ,0.0
1667.578,こーれフラグです,0.0
1667.719,どんまーい,0.0
1667.911,一番！？,0.0
1668.157,草,1.0
1668.291,設置忘れるシーンありそうで不安だ,0.0
1668.672,葛葉の視聴者すまにょ,0.0
1669.086,がんばれw,1.0
1669.127,草,1.0
1669.169,どんまいw,1.0
1670.15,関さん？w,1.0
1670.577,一番ｗ,1.0
1670.69,新鮮な設置だな,0.0
1670.823,草,1.0
1672.984,プライドたっかｗ,1.0
1673.063,じゃす頼むわ〜,1.0
1673.142,ｗ,1.0
1673.539,草,1.0
1673.692,草,1.0
1673.699,関さんw,1.0
1673.983,関さんｗｗ,1.0
1674.165,草,1.0
1674.128,草,1.0
1674.24,大将気にしすぎっすｗｗ,1.0
1674.257,一番はじゃすじゃないんかｗｗ,1.0
1674.326,またランクの話してる,1.0
1674.473,草,1.0
1674.497,草,1.0
1674.515,関さんｗ,1.0
1674.61,w,1.0
1674.835,草,1.0
1674.914,喧嘩はやめてにょ,1.0
1675.734,じゃっさんが一番じゃねえの？ｗｗ,1.0
1675.74,草,1.0
1675.858,またランクの話してるｗｗ,1.0
1675.926,関さんw,1.0
1675.969,関さんw,1.0
1676.091,関さんw,1.0
1676.303,30分後 あ、俺設置か,0.0
1676.784,おもろいｗ,1.0
1677.202,草,1.0
1677.294,一番はじゃすだろｗ,1.0
1677.297,草,1.0
1677.701,関さんw,1.0
1677.714,イモータルおるて,0.0
1677.765,草,1.0
1677.862,w,1.0
1678.072,草,1.0
1678.094,草,1.0
1678.148,設置奴隷だ,0.0
1678.197,ww,1.0
1678.218,草,1.0
1678.263,関さん優しすぎる,0.0
1678.472,ランクw,1.0
1678.655,草,1.0
1679.228,関さんまじおもろいｗ,1.0
1679.932,ｗｗ,1.0
1680.274,草,1.0
1680.293,なんか効いてない？w,1.0
1680.521,関さんいるの嬉しいな,0.0
1681.478,草,1.0
1681.527,誰よりも気にしてて草,1.0
1681.69,ランク気にしすぎw,1.0
1682.389,草,1.0
1682.415,草,1.0
1682.597,草,1.0
1682.589,ランク気にするのｗ,1.0
1682.675,草,1.0
1682.859,草,1.0
1682.864,草,1.0
1683.124,関さんｗ,1.0
1683.668,大将ランクコンプやんw,1.0
1684.045,ww,1.0
1684.126,草,1.0
1684.366,コンプレックスやめてよw,1.0
1684.647,草,1.0
1684.686,ww,1.0
1684.843,草,1.0
1684.993,めっちゃ気にしてるやんw,1.0
1685.07,草,1.0
1685.081,やばｗ,1.0
1685.147,お守り持って最前で死ぬぞ,0.0
1685.176,草,1.0
1685.958,じゃすは？w,1.0
1686.069,草,1.0
1686.248,草,1.0
1686.304,草,1.0
1686.301,草,1.0
1686.351,草,1.0
1686.361,草,1.0
1686.581,草,1.0
1686.649,草,1.0
1686.724,草,1.0
1686.872,草,1.0
1687.24,大将w,1.0
1687.283,草,1.0
1687.29,草,1.0
1687.56,ww,1.0
1687.695,草,1.0
1688.31,草,1.0
1689.148,うるさww,1.0
1689.358,草,1.0
1689.474,草,1.0
1689.545,キレ始めたw,1.0
1690.228,草,1.0
1690.346,草,1.0
1690.408,草,1.0
1690.613,ww,1.0
1691.173,草,1.0
1691.367,大人が喧嘩してやがるw,1.0
1691.58, ww,1.0
1691.978,キレてますやんww,0.0
1692.515,急にｗｗ,1.0
1692.547,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1692.806,おもしろww,1.0
1692.978,草,1.0
1693.746,草,1.0
1694.12,草,1.0
1694.235,草,1.0
1694.459,急にキレたってw,1.0
1694.615,関さんつええw,1.0
1694.641,うっせ,0.0
1694.855,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1694.856,草,1.0
1695.652,草,1.0
1695.958,草,1.0
1696.137,イチャイチャ,0.0
1696.454,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1696.484,関さん笑,1.0
1697.106,草,1.0
1698.248,草,1.0
1698.536,草,1.0
1698.701,うるせぇww,1.0
1698.946,草,1.0
1699.787,草,1.0
1699.909,草,1.0
1699.923,味方のまとまりおわってるｗ,1.0
1699.93,草,1.0
1700.049,草,1.0
1700.601,草,1.0
1700.652,草,1.0
1700.808,草,1.0
1700.965,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1700.957,草,1.0
1701.034,関さんどうしたww,1.0
1702.131,煽りあいしてて草,1.0
1702.232,臭,0.0
1702.641,喧嘩はじまったw,1.0
1702.854,ww,1.0
1702.902,こういうムードでいいんだよ,0.0
1703.05,おっさん同士,0.0
1703.181,弱い同士草,1.0
1703.183,草,1.0
1703.258,純！？,0.0
1704.488,草,1.0
1706.082,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1706.471,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1707.205,弱い同士w,1.0
1707.847,関さんなんか今日変ですね？w,1.0
1708.5,終わってるw,1.0
1708.562,キレてて草,1.0
1709.196,焚き付けてる関優太,0.0
1709.316,頼みますよ葛葉さん,0.0
1710.203,チーム終わってます,0.0
1710.902,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1710.943,ニューヨーク4,0.0
1711.114,喧嘩はやめてにょ,1.0
1711.352,大人が喧嘩しないでww,1.0
1711.452,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1711.468,関さんいいねー,0.0
1711.949,ええやんええやん,0.0
1712.015,みんなキレッキレで草,1.0
1712.017,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1712.23,えらい,0.0
1713.232,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1713.415,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1713.835,草,1.0
1714.066,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1714.669,けんかはやめてよー,0.0
1715.037,オモロすぎるw,1.0
1715.77,ｹﾝｶﾊﾔﾒﾃﾖー,1.0
1716.128,草,1.0
1716.755,ｾｷｸﾝｰ,1.0
1717.128,この後絆深まる展開,0.0
1718.195,ｹﾝｶﾊﾜﾒﾃﾖｰ,1.0
1718.905,関さんがファイトしたがってるのおもろすぎ,0.0
1719.047,おお！がんばれー,0.0
1720.769,誰でもいいんかいww,1.0
1722.064,草ってなんですか？,0.0
1724.228,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1725.149,おっさん同士で喧嘩すなw,1.0
1727.098,めいくん？w,1.0
1729.298,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1732.114,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1733.037,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1734.818,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1735.42,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1735.731,ねえ、あと２マップw,1.0
1737.329,まんた先生大量発生,0.0
1738.576,一旦ランクでみるか？,0.0
1740.666,やあ,0.0
1742.024,こんなの良いからよ、PUBG出るよなあ！？,0.0
1743.538,まぁまぁ,0.0
1744.77,じゃすぱーさんがなんとかしてくれっか,0.0
1745.187,ｹﾝｶﾊﾔﾒﾃﾖｰ,1.0
1746.934,10時だね,0.0
1746.931,にょっす,0.0
1748.444,まぁまぁなのか？w,1.0
1752.39,あと30分w,1.0
1758.067,メイくんコーチだ！,0.0
1758.738,精神と時の部屋いくか,0.0
1758.738,葛葉の視聴者すまにょ,0.0
1759.201,にょっすにょっす,0.0
1765.165,がんばれ〜,0.0
1768.905,時間たりる？w,1.0
1769.614,えw,1.0
1770.866,草,1.0
1770.932,あｗｗ,1.0
1771.26,ｗ,1.0
1773.613,草,1.0
1773.658,えｗｗ,1.0
1773.972,じゃすと葛葉がこのチームのエースってことだよね！？,0.0
1775.785,草,1.0
1775.979,あっ,0.0
1777.839,レシートなってる,0.0
1777.894,純のコメ欄荒れてらあ,1.0
1777.993,コメ欄意外とこんくらいのほうが好きだわ,0.0
1777.997,え,0.0
1778.23,草,1.0
1778.248,w,1.0
1778.498,にょっす,0.0
1778.853,ええ,0.0
1778.972,あw,1.0
1779.715,まずはくん,0.0
1780.434,草,1.0
1780.916,ん？w,1.0
1780.938,草,1.0
1783.0,あw,1.0
1784.161,コ、コーチ,0.0
1785.733,あ,0.0
1786.071,あ,0.0
1786.52,あれ？w,1.0
1788.094,草,1.0
1788.277,草,1.0
1788.55,草,1.0
1790.418,あ,0.0
1791.565,がんばれー,0.0
1792.399,あ,0.0
1795.201,やあ,0.0
1796.489,対よろ！,0.0
1799.191,純を頼むにょ,1.0
1800.577,vdkもアセじゃなかったっけ,0.0
1800.795,あら,0.0
1804.096,前回のvccみたいに1vs5エースを見せてくれ！,0.0
1804.197,New member,0.0
1805.37,ｗｗ,1.0
1805.785,ｗ,1.0
1805.939,まぁ本番なったらまとまるだろうw,1.0
1806.693,葛葉がんばれー！！,0.0
1808.297,まつりじゃー,0.0
1808.602,草,1.0
1810.193,わあ！？,0.0
1815.09,わぉw,1.0
1817.537,きたきた,0.0
1819.348,草,1.0
1820.366,！？,0.0
1820.847,わあ！？,0.0
1826.124,純を頼むにょ,1.0
1826.2,きたあああああ,0.0
1827.799,もでーらありがとう,0.0
1828.668,盛り上がってきたな,0.0
1830.066,あざす,0.0
1830.574,もでーらいつもありがとう,0.0
1830.669,?,0.0
1833.345,祭りや,0.0
1833.562,荒らし多すぎ笑笑,1.0
1834.383,楽しい楽しいｗ,1.0
1840.628,本番は規制かな…,0.0
1840.879,もでーらいつもありがとう！,0.0
1841.784,まんぜう軍全軍撤退！！,0.0
1842.48,モデさんお疲れ様です,0.0
1843.595,もでーらいつもありがとう,0.0
1843.907,連投消す人頼みます,0.0
1843.969,こんばんわーーー,0.0
1846.151,もでーらの対応はええ,1.0
1847.722,やぁ,0.0
1848.344,これいつ面白くなりますか？,0.0
1849.457,ブロック又は無視推薦,0.0
1849.84,今北,0.0
1852.919,荒らしや,1.0
1853.482,対よろ,0.0
1854.553,もでらーさんありがとうです！,0.0
1860.764,にょっす,0.0
1862.914,もでーらありがとう,0.0
1866.305,モデさんあざ,0.0
1866.89,草,1.0
1867.986,あ、あれ…,0.0
1868.044,コーチ…？,0.0
1869.288,ｗｗ,1.0
1869.388,草,1.0
1869.885,あんまか,0.0
1870.035,草,1.0
1871.105,もでーらty,1.0
1871.301,草,1.0
1872.704,にょっす！,0.0
1872.957,もでーらいつもありがとう,0.0
1874.484,草,1.0
1874.601,にょっすは本当に気にしなくていい,0.0
1874.708,コーチ？,0.0
1874.976,・・・,1.0
1878.26,ロックマン越したか,0.0
1879.594,悪かった,0.0
1879.7,コメ消しは草,1.0
1880.407,Meiyくんw,1.0
1885.071,コーチ…？,0.0
1885.714,このチーム自我しかない,0.0
1887.415,へぇ〜！,1.0
1888.425,が、頑張ってコーチ…,0.0
1891.324,へえ,0.0
1892.043,いらないんだ,0.0
1893.514,いいぞ~,0.0
1893.686,もでーら,0.0
1894.915,へぇ,1.0
1896.606,結局登録者モードしなかったんだと開いた瞬間わかるコメ欄だ,1.0
1897.091,草,1.0
1897.101,喧嘩はやめてにょ喧嘩はやめてにょ,0.0
1897.78,ほー！,0.0
1898.034,コメ消しマ?⁇,0.0
1899.559,へぇ,1.0
1899.836,へー,0.0
1899.933,そーなんだ,0.0
1900.891,まだ座学だけど見てて楽しいｗ,1.0
1900.966,へー,0.0
1903.622,にょ、にょまれ〜！,0.0
1905.961,純のコメ欄の荒れ具合ここと比じゃねえww,0.0
1906.812,なるほど,0.0
1907.202,草←大麻の隠語は通報通報してます！,1.0
1908.541,なるほど,0.0
1908.686,スルースキル,0.0
1910.245,なるほどー,0.0
1910.267,モデさん今回忙しいそうですが頑張ってください,0.0
1910.48,ほう,0.0
1910.727,もでーらいつもにょっす,0.0
1912.386,スルーしよ,0.0
1914.254,言論統制です、か,0.0
1914.282,へー,0.0
1914.812,へー,0.0
1916.788,にょっすは他界隈の挨拶みたいなもんだからまじ気にしないでええ,0.0
1917.003,スルーskill please,1.0
1917.087,ナイスコーチング,1.0
1917.703,おおおおおお！！！！！,1.0
1918.465,草,1.0
1919.072,草,1.0
1919.126,うわあああ,0.0
1919.945,草,1.0
1921.092,あれ？w,1.0
1921.453,草,1.0
1921.816,草,1.0
1922.971,草,1.0
1923.035,ww,1.0
1923.205,草,1.0
1923.279,草,1.0
1923.43,草,1.0
1923.445,おおお,0.0
1923.531,ｗｗ,1.0
1923.645,草,1.0
1923.83,草,1.0
1923.922,ｗ,1.0
1923.956,草,1.0
1924.031,草,1.0
1924.06,草,1.0
1924.169,草,1.0
1924.266,草,1.0
1924.326,草,1.0
1924.552,草,1.0
1924.645,草,1.0
1924.747,草,1.0
1924.753,たっか,0.0
1924.771,草,1.0
1925.212,草,1.0
1925.357,草,1.0
1925.447,草,1.0
1925.507,ww,1.0
1925.542,草,1.0
1925.627,草,1.0
1926.09,おおー,1.0
1926.234,草,1.0
1926.843,うおおおおおおおおたけええええ,0.0
1926.918,草,1.0
1927.09,35ww,1.0
1927.813,うぇい,1.0
1928.229,うぇいうえい,1.0
1928.371,おおおお,0.0
1928.385,草,1.0
1928.505,草,1.0
1928.515,だいぶ見えてるw,1.0
1928.782,草,1.0
1928.974,にょっす？,0.0
1929.092,おおお～,1.0
1929.432,草,1.0
1929.446,コメ消しの基準がわからん,0.0
1929.966,うおおおおおおおおおおおお,1.0
1930.086,35ウェイｗ,1.0
1930.906,おおｗ,1.0
1930.939,草,1.0
1931.091,スカスカやん,0.0
1931.093,35way,1.0
1931.118,草,1.0
1931.626,草,1.0
1931.631,がばがば過ぎるww,1.0
1932.411,見晴らしよすぎたｗ,1.0
1932.52,草,1.0
1932.58,ちょっと見通しいいか,0.0
1932.72,草,1.0
1932.755,草,1.0
1932.881,35w,1.0
1932.895,草,1.0
1932.908,草,1.0
1932.957,草,1.0
1933.152,草,1.0
1934.094,なにあれ,0.0
1934.679,おお,0.0
1934.775,草,1.0
1935.435,草,1.0
1936.343,うぇ～いｗ,1.0
1936.59,草,1.0
1936.752,おお,0.0
1936.832,おおおお,0.0
1936.924,ギア用,1.0
1937.124,おお,0.0
1937.771,しゃがんでんのおもろいw,1.0
1937.754,もくもくしてんねえ,0.0
1938.73,w,1.0
1939.001,スパイギア用,1.0
1939.122,草,1.0
1939.785,おおおww,1.0
1940.058,おおおおおお！！,1.0
1940.369,おお！！,1.0
1940.775,モデありがとうとかもいらないぞ！！！スルーしろ！！！！！,0.0
1940.833,おお、ワンウェイだ！,0.0
1941.045,おおお,0.0
1941.94,おおお,0.0
1942.114,おおおおおお,0.0
1942.156,完璧！,0.0
1942.268,うぇい,1.0
1942.391,おおおお,0.0
1943.03,草,1.0
1943.049,おおおお！,1.0
1943.429,おお,0.0
1943.503,おお,0.0
1943.662,深すぎるモクやん,0.0
1944.053,きちゃあああああああああ,0.0
1944.667,うおおおお,1.0
1945.149,いけるぞこれ,0.0
1945.619,お,0.0
1945.688,すげ,0.0
1946.007,完璧や！,0.0
1946.498,おおおおw,1.0
1946.683,すご！,0.0
1946.998,おお！,1.0
1947.103,おおおお,0.0
1947.879,35way,1.0
1948.007,すごいな,0.0
1948.328,おおお,0.0
1949.122,おお,0.0
1949.198,盛り上がってるな,0.0
1949.215,おおおお,0.0
1949.294,うっま,0.0
1949.328,草,1.0
1950.133,すげー,0.0
1952.509,おおお,0.0
1952.588,すごい,0.0
1953.155,おお！,1.0
1954.041,おおおおお,0.0
1955.149,大盛り上がりで草,1.0
1955.644,実戦でいけるかー？,0.0
1955.738,ええやんええやん,0.0
1956.356,ギアさん用草生えた,1.0
1956.939,コメ消してんのモデレーターだからな〜,0.0
1957.991,ギアさんメタ草,0.0
1958.832,連投,0.0
1959.797,スルースキルを身につけるにょ,0.0
1960.095,うっま,0.0
1960.71,やるやん,0.0
1960.999,おおお,0.0
1961.269,おぉ〜,1.0
1962.506,つえー,0.0
1963.012,カーテンw,1.0
1963.95,せーーーーふ,0.0
1964.975,いいね,0.0
1965.282,スルースキル,0.0
1968.962,草,1.0
1970.196,草,1.0
1971.403,どうせ本番でつかえねーよ,0.0
1974.275,草,1.0
1974.444,ｗｗ,1.0
1974.841,お願いじゃすぱー,0.0
1975.072,草,1.0
1975.084,作戦ジャスパーｗ,1.0
1975.447,コメ消しうるさい,0.0
1975.611,ギアさん用w,1.0
1976.272,きっちー,0.0
1976.411,反応かわいいねえ,0.0
1976.544,作戦Jaspaer,1.0
1976.576,:破壊,0.0
1976.809,ww,1.0
1979.141,にょっす！,0.0
1979.67,w,1.0
1980.036,草,1.0
1980.368,草,1.0
1980.458,草,1.0
1980.472,草,1.0
1981.09,草,1.0
1981.574,フリック任せ,0.0
1981.905,草,1.0
1982.13,笑笑,1.0
1982.364,固定砲台やん,0.0
1983.949,楽しそうでいいなぁw,1.0
1985.112,ww,1.0
1985.99,やばすぎｗ,1.0
1986.136,じゃすの負担デカすぎるw,1.0
1986.82,ｗｗ,1.0
1987.045,いいねｗ,1.0
1987.281,固定砲台ま？ｗ,1.0
1988.06,草,1.0
1989.877,おもろ,0.0
1990.001,草,1.0
1990.021,草,1.0
1990.304,にょ,1.0
1990.939,草,1.0
1991.939,草,1.0
1992.554,ドン座,0.0
1992.998,ww,1.0
1995.283,圧あるな,0.0
1995.596,草,1.0
1995.656,にょっす,0.0
1996.243,ジャスパーさんへの無茶振り草,1.0
1996.252,w,1.0
1998.752,堂々としているｗ,1.0
1998.889,コメ消しはっや！,0.0
2001.415,背負わすねえw,1.0
2001.962,責任おっもｗ,1.0
2001.968,w,1.0
2002.509,脳筋戦法で草,0.0
2003.2,フリック力かw,1.0
2004.693,それジャスパーじゃなくてSmithやん,0.0
2004.787,じゃす背負え,0.0
2009.042,すまにょ、,1.0
2010.34,タレットジャスパー,0.0
2012.199,なるほど,0.0
2013.649,モデさんありがたいな,0.0
2014.999,1マップめ,0.0
2017.17,なるほど,0.0
2018.381,確かに,0.0
2021.986,そうなのか,0.0
2022.108,あ,0.0
2023.138,なるほど,0.0
2023.109,さすがのもで,0.0
2025.657,そう言われるとたしかにだわ,0.0
2025.958,喧嘩はやめてにょ,1.0
2026.629,すまにょ,0.0
2028.823,おお,0.0
2029.385,樟葉さんジャスパーさんが要でねす,0.0
2030.185,じゃす背負います,0.0
2031.034,学びが多いな,0.0
2032.873,へぇ,1.0
2034.061,確かに壁とあんま変わらんな,0.0
2035.118,モデありがとういらん！！！スルー！スルー！！,0.0
2036.616,すまにょ,0.0
2038.203,スルーw,1.0
2039.743,対よろ,0.0
2040.252,じゃすぱー先生w,1.0
2040.424,これいっつも思ってたけどやっぱいらんのか,0.0
