コメント,ラベル
AQF嬉しい,0
ABCDEFGHIに勝利を！；,0
12.,0
12はまずい,0
勝とう！,0
くずふわ連勝中やからまかせろ！,0
がんばれAQF,0
エビオ勝とう,0
きたガチピック,0
AQFで12って数字やばい,0
エビオに勝利をあげよう,0
ドアないから大丈夫,0
ｋｊnasika,0
じゅ…,0
結構昔のガチピックや,0
ヴァロで12は良い数字かもしれん,0
12！？,0
ジョイは？,0
スカイがいいか,0
12…まずいな,0
なんだろう,0
KJないとここ,0
せいじ,0
政治家オーメン,0
いーや,0
あぶねあぶね,0
12…,0
がんばえ～！れっちご～！,0
始まる前から,0
今日もふわっふわ,0
どこからか現れるセージ,0
久しぶりやこの感じ,0
まじかー,0
りりむとチーブリ対決だぁ,0
ソーヴァ不足か,0
これちょっとヤバめか,0
抜けるのね,0
どゆことぉ？,0
抜け？！,0
初手BからAまじ？,0
KJウルト確かにまずいか,0
またそれＢでいいんじゃねってなるやつや,0
リコンが・,0
ビビらせてやる,0
りりむブリーチ！？,0
がんばれ～れちごー！,0
ビビってんだ,0
NT,0
ごーごー,0
頑張れ～！,0
GOGOGO,0
いけいけいけいけ,0
行けるんか,0
いやこれ強いんよね　大会でもやってたよな,0
ガチャガチャガチャガチャ,0
うてうてうて,0
わっちゃりうぇい！,0
バトルパススキンや,0
なんで勝てた？,0
ほんひまつっよい,0
ぴまぴまつよいね,0
ぽんぴまんつよ！,0
なんかね,0
当たらねえ,0
だれ？,0
G！？,0
なんだこれ？,0
遅延入れてもいいよ,0
葛葉は足がはやい,0
そりゃエクスおるからCはバレるやろなぁ,0
一旦沼か,0
追いAIMは綺麗やった,0
相手もAPEXしてたわ,0
まるみえかあ,0
意味不明エコラッシュ,0
面白,0
これは習ったやつか,0
ぴまぴまうま,0
G認定はマズイ人狼が始まってまう,0
やっとタイトル回収か,0
武器差がある時（有利）,0
AQFヤバいな,0
ウルト,0
！,0
ないエコ,0
ナイエコ！,0
うぉうぉつよー,0
ないえこ～,0
ないエコ〜,0
ないエコか,0
ないエコー,0
ないえこって話,0
ないえこー！,0
猫犬,0
猫犬？,0
ねこいぬ.,0
ふわごろうさん,0
フワゴロウ,0
ナイ猫,0
むつごろうさん；,0
ふわごろう,0
ロボットいるよね,0
guten Abend all,0
がんば、がんば！,0
やめるかー,0
誰？,0
ひば〜,0
マシャ！？,0
えいむ？,0
見ちゃったって,0
エイムがあ,0
一旦タイトル回収,0
どまどま！,0
その撃ち方やめない？,0
どまだよ～,0
ジャッジだけ異様にうまい男えびお,0
流石にぷりぷりしてた,0
マジで今年一番のエイム出てた,0
タイトル回収やから別に,0
どま〜,0
一旦タイトル回収ね,0
エイムというかストッピング,0
ｺﾞﾒﾝｯ…,0
わざとでしょ,0
紙エイムね,0
走った？,0
一旦画面付けるか,0
フワゴロウ；,0
はい？,0
いきまっかー,0
ごめんっ！,0
ふわっちだけ最後の夏,0
猫犬かぁ！,0
CRカップかこれ,0
一旦ヴァンダルあたるわけねえだろ,0
タイトル回収ってことでね,0
弾当てちゃいけないカスタムだよ,0
シナシナふわっち…,0
主催,0
ファントムなら勝ってる,0
エビオの連敗は止めれるのか,0
わぁ返ってきた,0
つええな相手,0
にゃらかえっっどすぎる,0
わっふぅ,0
わぁ,0
四面楚歌,0
クラッチ！,0
りりむに負けた・ってコト？！,0
ｳｪｰｲ,0
乱射,0
せやね,0
ﾎﾞｺﾎﾞｺ,0
飽きちゃったか,0
にゃらかいやらし〜な,0
ｸﾗｯﾁ,0
レッツゴー！,0
当たった！,0
きたきたきた,0
あるな,0
AQFが揃った結果よ,0
のまーい,0
うほーい,0
AQFってこれなんだよね,0
ふわごろう出たか,0
フワゴロウさんが,0
攻めこれまずいか,0
相手フィジが強い,0
えびおまじで呪われてるのか…？,0
クラゲ入りゃ勝てるっしょ^,0
AQF揃うとやっぱ何かあるんか？,0
えびおに勝利を…！,0
ぽんぴいいな,0
忘れてるって,0
えびおSGだけなら異様にうまいのほんま,0
つーよい,0
リリちゃんかっこよ,0
にゃらかどこだー？,0
捜索中,0
あーん；,0
そして負ける,0
負けたぁ；,0
撃ち負けた；,0
ヮ…泣いちゃった…,0
泣かされた,0
まぁアーマー無かったしな,0
葛葉くん泣いちゃった,0
バッキーなら毎回買えそう,0
れっちーごー,0
ひばつんよ,0
ヘッドラインどっか行ってるな,0
かっけぇ？,0
タイトル回収しすぎ,0
ウィングマン不破,0
りりさんm上手い,0
んｔ,0
人狼多すぎて絞れないな…,0
リリちゃんエイム綺麗だな,0
葛葉本体をね,0
おつむの再起ね,0
誰ぇ,0
湊きた,0
自分で！？,0
ヘブン報告デカすぎ,0
わたふぁ！？,0
ふわっちと湊。ふたりいるんだよね。不破湊って,0
不破と湊に別れた人いまい,0
ないとぅー,0
一応ここ攻めマなんよね,0
ひまちゃんオペうまいから,0
全部やる,0
まって不破がツボすぎる,0
ビリビリビー,0
ハユン無双きてます,0
ねことばす…？,0
ぐぇぇ,0
あうあう,0
ちゃんとIQ,0
まもままもま！,0
守マかー,0
攻めなんよなぁ,0
初耳だ,0
そう！,0
知らない世界のヘイヴンだ,0
守っちゃお守っちゃお,0
そうかなあ？,0
実はまもま,0
攻めま(小声),0
攻めまじゃね？,0
守マにしよう,0
メンタリスト,0
守マ(攻めマ),0
にじばろもまもまだったもんな！,0
さすがのならかIGLか,0
りりむは突っ込んでくる,0
でも最近守りマップみたいになってない？,0
３か所あっても守りマかぁ,0
守マかぁ,0
ほな守マか〜,0
プロシーンは割と守りで捲くる事あるね,0
オペ出せば魔もま,0
エビオが勝てない世界線か,0
葛葉ブリーチにおいては守マ,0
最近天界では守マっぽさある,0
オウムがえしね,0
メンツ最高,0
AQFなんでしゃあなしか…,0
ﾓｸﾇｷｰ,0
さすがAQFか,0
AQF尊いか,0
飛行機？ドローンか？,0
やっぱまも,0
いいねいいね！,0
もしかして守マだったかもしれねえ,0
まもまらしいからな,0
さすがジャッジの悪魔,0
守マだったか,0
おぉー,0
逆か,0
まもまなんだねぇ,0
守マか,0
ジャッジの悪魔が火を吹くぜ,0
ウッっま,0
飛行機かわいい,0
ぽんぴー！,0
ぴまぴま、,0
エイム○,0
やっぱ飛行機ってドローンか,0
ひまちゃんつえー,0
こーれ守マです,0
食いだおれ,0
無双始まるか？,0
ショータイムだ,0
これまずいか,0
デスマ始まってる,0
ししいか,0
さすがにね,0
ナイエコか,0
連敗の理由か…？,0
ナイエコ,0
実は調整か,0
初任給きちゃ,0
良い,0
なあぁいす,0
追いつこう,0
これこれぇ！,0
ぴまー,0
うぉぉ,0
ひまちゃんのオペ最強！,0
さすひま,0
ひまちゃん～！,0
ぽんぴ、破壊,0
姉ちゃんつえー,0
始まったな,0
ぴまぴまのペなんだよねぇ,0
ぴまん,0
かっけえ,0
これよこれえ！,0
Valorantはじまった,0
ぽんぴ流石や,0
ぴまぴまタイム！,0
ほんひま最強！,0
ひまちゃんつよいー！,0
やっぱ守マか,0
良いねぇ,0
ぴまぴまつええー,0
すーぱーぴまぴまバスが発進した,0
やっぱぽんぴまんスナつぇー！,0
ひまちゃんかっこよ,0
ひまちゃんうめえんだ,0
たまんねえなおい,0
ひまちゃんのオペつよぉ,0
ひまちゃんのオペよ,0
ぴまぴまつよ,0
すぱぴまつっよ,0
ぴまぴまやば,0
ぽんぴまほんとオペうまい,0
ﾋﾟﾋﾟﾋﾟﾋﾟﾋﾟ,0
pinpinpin\,0
ﾋﾟﾋﾟﾋﾟﾋﾟﾋﾟﾋﾟﾋﾟﾋﾟ,0
DJKUZUHAきた,0
うっさ,0
ace!?,1
ACEあります,0
ﾋﾟｯﾋﾟｯﾋﾟｯ,0
ACE！,1
かっこよ！,0
ぴまぴまえぐ,0
ACE！？,1
ACE!,1
ぴまぴまぁ！,0
エースかっけええ,1
ace！,1
ひまちゃん！,0
うぇーい！,0
えーーす！,0
オーブEDM,0
エース！,1
ACE,1
ace？！,1
ぽんぴまーん！つんよ,0
エースー！,1
ace!?!?,1
aceま？,1
ひまちゃんつええ,0
ひまちゃん！？！？,0
すーぱーぴまぴま最高の瞬間きた,0
すげーー」,0
ぽんぴまんえぐー！,0
ぽんたーじゅきちゃーー,0
ぽんぴまーーん！,0
つよー！,0
ひまさんつよ,0
リプレイ見てぃ～,0
キャリーお願いします,0
エコ狩りの翁だ,0
すーぱーぴまぴまこんな上手かったんか,0
えー、守マですこれ,0
ひまだむきたぁー,0
最強の猛獣ルンパッパきた,0
ぽんぴまかっけぇすっ！,0
A,0
複数形,0
おじさん,0
下水おじさん,0
えびおジャッジかオデンだからなあ,0
生えてきた,0
ヒム？,0
なんつーマクロ,0
ブロッコリーきた,0
ブロッコリー,0
エビオうめえ,0
あれ？まもま？,0
フリックうま,0
つよすんぎ！,0
ヘブンオーディンえっぐ,0
固定砲台〜,0
てぃむ強いって！,0
ライス！,0
エビオさん上手い,0
まもまぁ,0
守り6-0！？,0
エクスかっこい,0
あみだくじか,0
だからかあ,0
うまABCDFE,0
気合いが違うわな,0
かわよ,0
ガチ守マや,0
こーれ今日負けなしか,0
ソースはまとめ,0
Youtubeでみた,0
便利ではある,0
YouTubeで見たか,0
動画勢！？,0
キッズじゃん,0
今もyoutubeで君らを見てるし,0
えぐい抜き,0
ファッ,0
がちか,0
YouTubeでみた,0
あかぴゃつっよ,0
ACEくるか？,0
やっば,0
自由すぎる,0
ほんまや,0
それ見た目変わるやつ,0
目がボタンや,0
目がそんなかんじだよね,0
りりさんほんと好き,0
エクス間に合うか？,0
夢見ておやすみ,0
じゃね？,0
afk,0
川までいくもんな,0
ルーザーです、か,0
はぁはぁルーザー,0
ｵｯｶｲ,0
相変わらずだなトイレ,0
エクス？,0
トイレ遠いんだったわ,0
爆弾が,0
川まで行ってきた？,0
間に合った！,0
AQFいいなあ,0
なんなんその会話,0
エビオは大痔主だからな,0
打ち勝てんなぁ,0
びっくりKJ,0
便所飯確定演出,0
毎回あかぴゃと出会うな,0
AIMええなあ,0
オペうまいなあ,0
全部おもろい,0
いい勝負すぎ,0
KRジェットオペつよすんぎ,0
まだこっから,0
オペが怖すぎる,0
いい勝負,0
一旦か,0
いい勝負だー！,0
良い勝負や,0
いつの間にか流れ変わってた,0
ハユンすごすぎる,0
みんな上手いなー,0
プレデターオペ上手い,0
音すげ,0
やべ,0
ジャッジなんだよね,0
えぐー,0
今の勝てるの！？,0
えびおがおでんに浮気してるからな,0
めっちゃいい勝負,0
前出る判断さすがー,0
わーー,0
なんで当たる？！,0
最高すぎ！,0
うますんぎ,0
パラ食らってもジャッジの距離！,0
うぉうぉまで言うの好き,0
ラークがうめえ,0
犯罪者予備軍なんだよね,0
おでん最強！,0
見てしまった,0
ひまちゃんオペうますぎ,0
さすひまです,0
５年分撃ったやん,0
あぶないあぶない,0
反応若すぎる,0
12、か,0
なんかじゃない？,0
なんか…,0
落ち着いて！,0
あせるねえ,0
畳むべー！,0
"12,だね",0
終わらせべー！,0
勝て勝て〜,0
守マですわー,0
まっちょぽいんよ！,0
12だ,0
間に合わない(残り15秒),0
エビオに勝ちあげんべ！,0
ABO初勝利なるか,0
ABOつえー！,0
えびおに勝ちをあげようよ,0
12きた,0
エビオ勝たせよう,0
楽勝ふぁいと！,0
エビオ勝て！,0
エビオを勝たせよう,0
ABOに勝ちをプレゼント,0
くずふわ今日いいねぇ,0
まるで強い人やん,0
やっぱABOはオーメンよ,0
ここで勝てば12の呪い断ち切れそう,0
連敗阻止しにきた,0
えびおに勝利を,0
流行り手,0
はやりてたちの夜,0
2連敗組がキャリーしてるわ,0
やっぱ守マや,0
はやリテたちの夜が,0
はやり手たちの夜,0
はやリテ,0
はやリテ達の,0
れっちご～！,0
れっちごー！,0
えっと？,0
わぁnt,0
あらら,0
あ、あれ？,0
何が起きた？,0
スタンうまいね,0
チャットでGGするか,0
スタンえらかったな,0
タイミング合わね,0
どまどま～,0
ぐちゃりてたちか,0
返しがうまかったか,0
リリム上手くない？,0
相手が上手かったか,0
返されてたか,0
返しうまかったな相手,0
さすがだ,0
どま～！,0
誰も、いないのである,0
りりｒむえらいね＾,0
こーれ延長戦始まります,0
マップみてないししゃーない,0
がんば〜,0
12か…まず,0
悪魔の数字12始まります,0
エビオに勝利を…！,0
まあグッドゲームではある,0
otは嫌だotは嫌だ…！,0
どきどき,0
楽勝で勝てば勝てる,0
おっぶえ,0
OTです、と,0
あわ,0
LMAO,0
OTか,0
OT,0
OTだ！,0
OTだー！,0
OTや！おもろいやんな,0
OTだあ,0
あえて盛り上げるか～,0
OTファイト！,0
OT!OT!,0
OT〜,0
OTいっぞ,0
OTや,0
何してん？,0
始めるか～,0
OTだあ！,0
闇のゲームを,0
クライマックスやでな,0
ot,0
OT！ＯＴ！,0
遊びの時間は終わりだ,0
OTだぁぁ！,0
楽勝楽勝,0
ろいやんろいやん,0
楽しもう,0
おもろいやんおもろいやん！,0
OTがんばれ,0
エビオに勝利を！,0
始めようか,0
呪いの数字やん,0
わ,0
12、と…,0
呪いの数字,0
12を越えたらAQF勝てるぞ,0
OTがんばれ～！,0
otファイト！,0
12の悪魔,0
12はまっずい,0
12を超えたい；,0
勝つぞ勝つぞ～！,0
12…ｳｯｱﾀﾏｶﾞｯ,0
頑張れ！,0
12！？！,0
aqf.12.,0
また12か。,0
こんーー！今どんな感じ！？,0
呪いの数字乗り越えるからセーフ,0
12を乗り越えろ,0
不思議なことがあったかな？,0
インスモのバケモン,0
モクに圧ができる,0
強くなりすぎだろエクス,0
一生ライバーやってんだなエビオ,0
勝てる勝てる,0
ぽんぴまうまいな,0
ひまジェットマジつよい,0
やっぱモク中実感だったか,0
ぴまー！,0
頑張れ頑張れ〜！,0
反対でした,0
うう,0
あついな,0
おもろいやん,0
競ってるねぇ,0
あっちぃ,0
あっっつ！,0
がんばれええ,0
あちーち,0
がんばれがんばれ！,0
しぬまでやろう。,0
IQ300のりりむ,0
あっつ！,0
いけええ,0
こと切れるまでやり合おう,0
いい勝負だねぇ！,0
あついねぇ,0
命を削る,0
ヒソカ？,0
歴戦の猛者きた,0
12消えたから勝つね,0
2200年までやろう,0
ヒソカ,0
老子きた,0
相手の体力尽きるまでやろう,0
2200年の人きた,0
朝までやろうぜ,0
あついねえ,0
この一戦カロリー高い,0
舐められたらあかん,0
やっべ,0
返すぞ！,0
落ち着いてこ,0
熱いじゃん,0
やべやべやべ,0
おいつくぞー！,0
まじおもろい,0
いけるいける,0
えびおに勝利を；,0
いいねいいね,0
エビオに勝利が,0
がんばれえ,0
頑張って,0
雲,0
がんばれーー！,0
えびおに勝ちを…,0
でかい,0
メンタルメンタル〜,0
ぴまぴま〜,0
えびおキャリーして勝てなかったら泣いてまう,0
ワンピックでっけえ,0
しっかり頭なんだよね,0
やっぱひまちゃんなんだよなあ,0
バランス完璧やん！,0
クロールしてたわ,0
紙エイム,0
ないけず！,0
エイムが,0
りりむつよいなぁ打ち負けちゃう,0
気配消すのうま,0
まだ終わらんぞ！,0
精神攻撃,0
不安にさせる,0
不破だけにね,0
いいよ～！,0
デュエル大好き少年,0
キープ！,0
イイネ,0
朝までOT,0
いい勝負だねー,0
激アツ！,0
朝までやるか〜,0
終わらんぞぉ？,0
しぃしぃ！？,0
しいしい,0
タイムアウトとらなくても大丈夫？,0
メンバーが葛葉批判するのさぁ,0
ジェットはCのがいいよね,0
リリさんのスパイクリマインド優しいな,0
ここでＣか,0
がんばって,0
頑張って！,0
チームバランス良すぎや,0
良いよ,0
ふわじぃがおる,0
めっちゃ耐えた,0
いーよー,0
モク中に？,0
うええい！,0
最高,0
ふわっち〜,0
エビオうまいな,0
おっ,0
不破湊最強！,0
いけるぞ,0
限界ポジの王子様居たね今,0
ｵｯ,0
いけるぞ！,0
ｱｯﾋｨｱ,0
おひょ,0
終わらせべ,0
この戦いを終わらせる時がきた,0
終わらせちゃおっかぁ,0
終わらせよう,0
この戦いを終わらせにきた,0
いくぞいくぞいくぞ,0
30キル英雄つええ！,0
オッ,0
いけるぞー！,0
この戦いを終わらせに来た,0
ふぁいとうー,0
畳め,0
上手くなかったらアセいかんのよね,0
シー,0
れちご、ちごー！,0
えびおがリムジンだから勝てたんだわ,0
よかったねー！,0
フラグトップやん,0
えびおおめ！,0
オーメンで32マ？,0
つえ〜！,0
3連勝ですと,0
エビオよかったなぁ,0
勝ち取りゲーミング,0
ぴまぴまエビオつんよ,0
葛葉3連勝！,0
ししーー,0
一番の後輩に勝利のワンマッチしないか？,0
いい試合だったー,0
まじで良い勝負だった！,0
うんうん,0
えびおよかったね,0
三連勝いいね,0
つんよいぞ,0
それはそうなんよ,0
えびおえっぐい,0
もぎりて達の夜が今、始まる,0
32マ？,0
自分で自分の連敗とめた,0
エビオのは止まったけどししどうぉうぉうぉは3連敗なんよな…,0
エイムは運、至言だ,0
運つよすぎる,0
エイムは運…！？,0
「エイムは運」,0
サイコロ投げてんのね,0
ししー「Aimは運」,0
運エイム！？,0
持論独特やな,0
ロータス、,0
全勝するぞー！,0
ロックマンは全てに通ずるのか,0
エイムは運ゲーだった？,0
運で汗までいく女、ししー,0
ですやんですやん,0
おみくじエイム,0
神マップのパール行こう,0
あえてのブリーズ,0
ぷりね,0
勝つならスプリットか,0
ぶりりてはきたねえ,0
サイコロエイマー,0
嬉しいわチーム,0
うぅ,0
ぶりり手はまずいか,0
葛葉ジェットや,0
ジェットくるか！？,0
今から！？,0
くずはじぇっとあり！,0
これは女たちに勝ってほしさがある,0
アイボか,0
元気,0
アイボいいねー！,0
BO3見たいって,0
ししの得意マップ？,0
こっからBO3マ？,0
最大3時間です、か,0
BO3いこ,0
VCT !?,0
元気だな〜,0
Bo3まじ？,0
ぐし！,0
ずはジェット見えんかな〜,0
どっちも頑張れー！,0
BO3きたあー！,0
ファイティンー！,0
ガチでやるぞ,0
赤ちゃん泣かせの葛葉,0
ジェツト？,0
葛葉ジェット見せてくれ,0
これ編成どうするん？,0
ファイト〜,0
ジェツトか？！,0
葛葉のデュエ見てえ,0
男女別チーム？,0
ジェットgo!,0
紅白戦bo3ええやーん,0
ということは？,0
これでいくマ？,0
最強構成,0
不正があります,0
双子いるけど,0
このチーム強,0
KILJOY !,0
葛葉さんソーヴァいこ,0
葛葉ソヴァだろ,0
ｼﾞｪｯﾄ,0
秘伝時代,0
まっずい,0
秘伝のね,0
秘伝；,0
ずはジェット見えんか〜,0
秘伝の一族,0
秘伝のタレきた,0
秘伝の記憶を,0
秘伝のタレ,0
秘伝の男,0
秘伝！？,0
ひ。でん。,0
秘伝の！？,0
タレきちゃ,0
秘伝のタレいくか,0
秘伝思い出すなぁ！,0
来た秘伝！,0
秘伝の！,0
秘伝きたー！,0
タレを思い出せ！,0
秘伝のソーヴァ,0
CRカップ…,0
たれ,0
タレ見つけよ,0
なっっつ,0
ソバいけるやん！,0
CRカップ以来だ,0
タレぇぇー！,0
たれーー,0
秘伝ぶりや！,0
やったれやったれ,0
秘伝のタレ作戦行こうぜ,0
秘伝きちゃーー,0
タレが見れるのか,0
秘伝きたか,0
ソヴァだー！,0
一族頑張れ,0
秘伝だー！,0
やったりうぇ～い！,0
秘伝いくか,0
ソヴァきちゃ,0
久しぶりに見る！,0
　秘伝のリコン出そう,0
アセンドだけ異常に知識があるソヴァ,0
秘伝キタ！,0
V D Kの教え,0
秘伝きた,0
タレ継ぎ足すか,0
秘伝のタレのソーヴァさん！,0
ひ、でん,0
秘伝なつ,0
タレくわせて,0
懐かしのソーヴァ,0
秘伝.うっ.,0
ｵｯｹ,0
タレ見せたれ,0
秘伝,0
秘伝きちゃ,0
タレべしょべしょでいこう,0
タレ,0
秘伝の一族が生きる時が来たな,0
秘伝の蕎麦だ！,0
秘伝のタレくるか？,0
秘伝の蕎麦,0
VS設置の,0
ドローンより先に手が出る男,0
一族の血流れてるからな,0
おかえりいってらっしゃーい,0
イニシやなぁ,0
タレ出ちまうんか,0
秘伝のソヴァ,0
熟成した秘伝のタレ,0
ぷわいてら！、,0
でるぼーもっぱい,0
秘伝！,0
秘伝のたれいったれ,0
家旅きた,0
クソわかる,0
タレの付け足し時間きた,0
うんでわろた,0
葛葉はランクぐらいでしかデュエ見れないよね,0
空に矢撃って遊んでた記憶しかないな,0
さすがに秘伝のタレでるなこれ,0
秘伝の時うまかったぞ,0
秘伝の一族の時フラグトップだぞ,0
秘伝ソヴァきちゃ,0
秘伝のおもいだせー,0
蕎麦普通に上手かったくね？,0
復活のタレ,0
たれを絶やすな,0
秘伝のタレや！,0
ソーヴァのマント普通にトロ,0
でもアシストは多くなるよ,0
秘伝のタレ！,0
秘伝のタレきた！,0
強かったくね？,0
lazさんそばだぞ,0
秘伝だー,0
VS設置行こうか,0
タレじゃん,0
ねおんま？！,0
ヴァロラントのピカソかよ,0
タレタレ！,0
俺はタレがみたいです,0
スコア気にしちゃダメよ、全力で味方をサポするのがソヴァよ,0
葛葉のデュエ見てぇなぁ,0
久しぶりのタレ美味そう,0
いいむ～,0
リリムちゃんはネオン,0
ぶっ潰すぞ,0
真面目だなあ,0
れちごファイティン,0
なんか勝ちたがってない？,0
タレいこ！,0
うわ～必死乙って言われちゃうわ～,0
男子ガチじゃーん,0
あっちのチーム、設置つらくね？,0
葛葉まじでデュエやらんな,0
強いよそれでも,0
スカイ気になる,0
強いよねえ,0
正味強いよな,0
りりむちゃん、ちゃんと強いからな〜,0
がんばれ ~ ,0
実際強い,0
りりむネオン使ってるだけあるよね,0
OTPの賜物,0
りりむ強いからねぇ,0
練度は高いからね,0
最高ランクだからしゃーなしやね,0
つよいよね,0
ファイティン！,0
ストレイフ,0
ぶぅぅーん,0
頭吹き飛ばされてね？,0
男どものノリ好きすぎる,0
ハユンいけ,0
男祭りいいね,0
楽しい,0
ラーク・？,0
もはや本隊,0
ラークってなんだ,0
４人ラーク？,0
ラーク葛葉,0
4人ラークは本陣なんよ,0
それはもうラークとは言わないのでは,0
相手の構成が女子だけじゃん,0
4人ラーク？,0
ハユン呼び捨てになったのか,0
よーし！,0
当たらん当たらん,0
まるで将棋な立ち回り,0
うぉー！,0
つよいなー,0
ゎぁ,0
いいよいいよ～！,0
気持ちいいわ！,0
いいigl,0
こーれ神です,0
エコ最強,0
将棋うま,0
うい〜！,0
相手のVCききてー,0
むしろDRX,0
まるでT1,0
ソバさんになるか,0
くーちゃん？,0
ゼータに勝てます,0
頭ふわふわや,0
　zetaより上ってこと！？,0
尖りすぎたIGL「4人ラーク」,0
攻めオデンするのかと思った,0
おかしくなっちゃった,0
杵柄リコンいいね,0
秘伝の？,0
逆チーター,0
まあまあ,0
ごさ,0
最高やな,0
あまりにもお祭り,0
０,0
行こう！,0
やった！？,0
浅めのウルト,0
本当に撃たれてるやん,0
ジェットコースター乗ってるみたい,0
大絶叫きこえたな,0
おん,0
いいぞ！？,0
オペは膝で受ける,0
KOKO！,0
男子高校生しかいないな,0
わあお,0
仲良し男子校ノリ最高かよ,0
カーテンピークきた,0
超次元ピーク,0
顔面ピーク,0
ぷらぷら,0
スーパーピーク！？,0
つええな,0
なーいすー,0
後から怖いぞ,0
プロフェッショナルか,0
SG博士いる,0
軌道が見えてんだ,0
分かりてたちの夜が始まってる,0
知り尽くしすぎだろ,0
キモの達人,0
予測栓を予測する,0
ショットガン仙人や,0
ショットガンマスター,0
ショットガンの全てを知る者,0
まるでショットガン博士だな,0
G2スコア,0
ヒバ！,0
ひば！？,0
きれいなエイムだ,0
ヒバいいぞ,0
ふわっちだけ別ゲーでクサ,0
えっほえっほ,0
はちれ,0
Aで蘇生あり,0
エイムきれいやな,0
あざまーす,0
モク中のエビオ,0
わぁー,0
わっつ？,0
未来見たか,0
わからん〜,0
未来観てきたか,0
高次元のたたかいか,0
さす未来人,0
エビオ読みされたな,0
未来視ＶＳエビオ,0
エビオまじでおもろい動きするな,0
流石に未来人か,0
おもろ,0
すごいな,0
ソーリーソリ,0
なるほどなあー,0
エビおの視点おもろいなぁ,0
あの人モナド使ってね？,0
リスは深すぎるかも,0
ほな勝ちかぁ,0
まあいつも通りか,0
エイム冴えてるぅー,0
男子つえーな,0
うむ！,0
たまってねえか,0
エイムあったまってきたなぁ！？,0
ぶちかませ！,0
ここって攻めマ？,0
(´-ω-)ｳﾑ,0
あぶねー,0
あっぶねー,0
さすがのぴま,0
あぶね～死んだかと思った,0
死んでるんよ,0
攻めマってかフィジカルMAP,0
死ぬかと思った,0
たけし；,0
りりむに勝てん,0
ハユン君の「オペリ手」じわる,0
りりむ背が低かった…,0
たけしー！,0
中距離プリ,0
りりむすごいな,0
強すぎ,0
命の交換,0
盾やわらけー,0
リコイルでやろうとして基本負けてるな,0
りりむしゃがみ打ちだからヘッショラインズレてるなぁ,0
ひえ,0
あい,0
スイー,0
ｽｰｰｯ,0
一旦流れ守るか,0
ずとＢきた,0
葛葉が弾当てれば勝てる,0
とんでもねえダブルピーク,0
折り返しだ,0
声にビビった,0
くそつええな,0
葛葉エイムきれーい！,0
つーよ,0
順調だねえ,0
うめー,0
ヴァンダル懐いてる,0
つえ〜,0
エイム強いねえ,0
ぷり,0
ヒバうまいねぇ,0
あえてね,0
いって,0
んわ～,0
カーテンおりちゃた,0
9-3きた,0
やべえ、9-3だ,0
呪い？,0
9:3…,0
いうて9-3,0
呪われてない？,0
9-3の呪い,0
足して12は危険な数字よ,0
呪い発動するか,0
魔のスコア,0
９、３,0
呪いか？,0
呪いくるか,0
足して１２はまずくないか？,0
この数字が怖いんだ,0
9－3の呪いじゃない,0
CURSE !,0
都市伝説やん,0
9-3きちゃ.,0
アイボの93,0
９－３か.,0
9-3か、,0
縁起は悪いな,0
最も危険なスコア,0
でもNRGは9-3から逆転したで,0
9-3は.,0
足したら１２,0
やりすぎコージーなつい,0
おっと9-3、,0
12…！？,0
相手ソーヴァできる人いなかったか？,0
１２…！？,0
危険だな,0
呪いの数字じゃん,0
呪いか,0
足して12は縁起悪いな,0
がんばれ～い！,0
こわいねぇ,0
今回は呪いが発動するのか,0
全部12になるぞ？,0
まず,0
覚えてんのすご,0
AQFにとって12は…,0
足して12はまずい,0
13個あるうちの1つ,0
１２.,0
VALORANTで危険と言われている12個のスコアのうちのひとつ、,0
フナチャレンジされるかも…,0
呪いあるか,0
この状況どれで足しても12や,0
12…か,0
AQFの呪いが,0
12….,0
4-8とか5-7とか,0
12…12位！？,0
逆転されやすいスコア第三位といわれるあの,0
12位…ｩｯ頭が,0
未来人確かソーヴァできた気がする,0
AQFそろった１２！？っう頭が,0
12位ってなんやろなぁ,0
1、2,0
えっぐいエントリー,0
もう12越えたから平気や,0
めっちゃおう,0
12こわい,0
わわ,0
12.みんな反応してるの最高,0
おばさーん,0
おばさん！？,0
いて,0
おばさん？,0
生きてたなあ,0
でかか,0
おばさんどれ？,0
お姉さんやろがい,0
なんと全員女性キャラ,0
よし12超えたな,0
限界キング,0
クリームシチュー？,0
ハユンよく生きてたな,0
ハユン永遠に生きてたな,0
歯茎だしてこー,0
ネオンいるから速いな入ってくるの,0
お姉さんだろうが,0
ヴァイパー泣いちゃうよ,0
おばさん一行？,0
ネオンは高低差ないからねぇ,0
お姉さんやろがい！,0
ヒントが少なすぎる,0
女性ね,0
かわいそう,0
おねえさん,0
向こう全員女キャラ,0
どのおばさん！？,0
りりむといっしょやん,0
おねえさんやろがい！,0
女子におばさんまずいですよ！,0
お姉さんだろーが！,0
どのおばさんもまずいだろ,0
お姉さんだろぉ？,0
ヴァイパー泣いてるよ,0
でま,0
お姉さまだよ,0
相手全員女人ですよ！,0
お姉さんではある,0
コーステッィク？,0
あ、これ相手女キャラ縛りなのでは？,0
毒おばだとかガスおじだとか,0
固定砲台,0
オーディン(アレス),0
おねぇさんやろがい,0
お姉さんです,0
ハダオさん,0
ソヴァさん宿すか,0
お姉さんだろが！,0
ソヴァさん！？,0
ガスおじ毒おばね,0
わかるわけねえ,0
