コメント,ラベル
スクリム最終日お疲れ様でした〜！明日本番ファイトです,0
かるび、かわいいよぉ,0
まじで良い,0
なまえきめとけ,0
やればできる子お肉の子,0
カードの全体枚数は増えてなさそう,0
下水狩り作戦ね,0
チーム仲良くなったなあ,0
いいぬ,0
カルビィうれしそう,0
あとは葛葉が食らわなければかんぺきか,0
カード失くすなよかるび～,0
手札増やすの良いよ〜,0
覚えてけ〜,0
ラプ様やっぱいいなぁ,0
アセントやりたいねえ,0
カード失くすなよ！,0
おおーいいねえ,0
ポケモンの技方式,0
守りよかった？,0
アセントのコールはだれ？,0
大会前って感じいいね〜雰囲気好きだ,0
アセントもクズはコール多めにする？,0
どこと1回戦なんだろう,0
守りよかったか？,0
かるびめげずに頑張ってくれてるの本当すげぇよ,0
アセント今まで強かったのに,0
めっちゃ狩られちゃったね,0
判断遅かったの直せば全然違う気はする,0
( ˘ω˘)ｽﾔｧ,0
とん兄おやすみ,0
レイナ戦ってないの困惑してたか,0
すやすやお顔,0
顔がぽやってる,0
ねてるなぁ〜,0
トーナメント一回戦のまっぷがアセントだからアセント絶対勝てるようにしたいね,0
寝ちゃった,0
一回戦あかりんってどこかのコメントで見たけどほんとかな,0
全部ラッシュでボコられてた,0
最近ちょいちょいカメラの調子あれか,0
zz,0
瞑想,0
コール頑張ろう！,0
固まった,0
寝た,0
すやぁ,0
葛葉アセントもコールしてあげるのはどう,0
ｽﾔｧ,0
スヤァ,0
フクロウ顔,0
めっちゃ寝てるやん,0
撃ち合いすらさせて貰えなかったな,0
表情筋が,0
ラッシュ無限に刺さっちゃってたやつか,0
すやぁ？,0
スクリムで当たってないからあかりんじゃね,0
結局コールなのでは,0
止まるね最近,0
イメトレ中,0
良い夢見てそう,0
ってます,0
一回戦はあかりんチームか久我レオチームなんじゃないの？,0
おはよ,0
zz.,0
起きた,0
あ動いた,0
おきた,0
ｷﾘｯ,0
明後日見始めた,0
ここそ判断が必要そう,0
あかりんちーむってスクリム全勝チームか,0
虚空を見つめてます,0
あとなずなさんチーム,0
よくお顔固まるね,0
どうした3.0,0
お顔止まってるかも?,0
1点見つめは吐く前兆,0
お顔がぷりってるのか,0
まだ寝てる…？,0
かるびずっと混乱状態やったか,0
今日腹話術うまい,0
最近よく固まる,0
表情筋かたいねぇ,0
くじで決まるんじゃないの？対戦相手,0
アセントも葛葉コールするの？,0
表情筋硬いぞ,0
アセント他で勝ちすぎたから課題が見つかってなかったか,0
表情筋がカチカチ,0
3.0になってからよく固まるね,0
結局コール大事って話にもどってくるんよな,0
葛葉か、水瀬いたら耐えるとかで良いと思う,0
表情筋もお疲れよ,0
むってなった,0
スクリム当たってないチーム3チームあるからわかんないね,0
一旦顔カチカチか,0
3つのチームのどれかだから確定ではない,0
ﾆｶｯ,0
上見てるのか,0
かるび混乱状態で得意のフィジが活かせてなかったんかな？,0
やはりお疲れかな,0
にぱ,0
表情筋もお疲れか,0
あかりんかなずぴか久我レオのとこか,0
表情筋おかえり,0
上だけを見てる,0
今日葛葉がIGLに参加するかどうかで全然動き変わった気がするけど、アセントも声出す?,0
あかりんのとこはかなりキツいな,0
なんか出た,0
わろてる,0
アセントの地獄の空気すごかった,0
わろてるね,0
時間2回もミスっちゃったな,0
集中してると時間忘れちゃう,0
アセントも葛葉igl?,0
30秒コールほしいね,0
時間はちょっと任せてもよさそう？,0
かるびも課題の整理さえできれば動けるしこういう時間大事だなあ,0
時間管理まじでもったいない,0
葛葉コールだとGoの合図しっかり出してくれるからよかった,0
アフショで一旦止めてたよね,0
時間は何分切ったらコールとか担当決めるとかあり,0
相手が時間見てたのか？,0
メインに圧なくてリテイクに返しスキル残されてた気もする,0
時間は全員で見れるようにしたいな,0
時間管理、攻めの時見るのむずい,0
時間は大事よね,0
人数差あったからリスクとりに来た感がある,0
あれで1本落としたくないねー,0
アセントまだ役割切り替え前だったからリーダー余裕でるんじゃない,0
いい返事,0
ブリーチがスキルうつ＝こっちくるだからな,0
はぁ︎い！,0
タラちゃんもいます,0
カービィでた,0
タラちゃんかカービィか,0
かるびの返事めっちゃ好き,0
今から新しいこと覚えるの大変だなぁ,0
カルビィ頼んだ,0
何回聞いてもカーヴィ,0
かるびいると元気になるなぁ,0
イクラちゃんもいます,0
いい返事だ,0
返事,0
アタックコール以外の人が時間管理出来ればなおよし,0
元気な返事かわいい,0
タイムキーパーいてもいいかもね,0
BO1で全部決まっちゃうのマジで怖いな～,0
かるびぃだのカルディだの,0
ニコニコ,0
知識吸い込んだら強くなるのまじでカービィだわ,0
新しいこと大変だけどくっそ大事だからねウルト返すの,0
肉のカルビィは今日も絶好調や,0
実際3回くらい,0
ほぼAロンやん,0
それで18Rとられたか,0
色んなこと考えてるとね,0
アセントなぁ,0
アセントBO1怖すぎるな,0
ニコニコや,0
にぱっ,0
にこにこ,0
顔いいね,0
えらいにっこりやね,0
お顔かわいくなってるよ,0
初戦の空気からよく持ち直したな,0
アセントはまだ葛葉が声出すって言ってなかった時だよな,0
かるびぃかわいいねー,0
みんなしょんぼりしてたな,0
メンタルよく持ち直したよほんと,0
アセントは葛葉コール前だから,0
出だしめっちゃ良かったなー,0
ラッシュで一生轢き殺されてた,0
このチーム、強いな,0
まぁ膝折れたときに元気になれるのはかなり難しい,0
アセントはメンタルが迷路に入ってたね,0
アセントから持ち直して2勝すごかったです,0
たしかに大変でもウルト返しできるようになったほうがいいか…がんばれ…,0
アセント勝てないと,0
アセント葛葉コールしないの？,0
のせさんは漢だよ,0
セット前に潰したいよね,0
上にいけないから頑張れ,0
うるぱんち強い,0
抜き慣れ、と,0
抜き慣れは,0
ぬきなれ・,0
のせさんは大会経験レベチ,0
屋台！？,0
屋台…？,0
抜き慣れちょっとまずいか,0
のせさんはだいぶ落ち着いてるからね,0
屋台,0
屋台ま？,0
屋台？,0
食欲に支配されてない？,0
飯につながってる,0
５００ｌｖの発言とは思えないよね,0
やっぱ貧乏なのこいつの食費か,0
ほぉ～,0
明日あかりん確定なの？,0
そういえばそうだわ,0
本番はbo1だもんなあ,0
ほえ～,0
豆知識や,0
天才か？,0
解除でぼっこぼこにされてたもんな,0
長押し設置もか,0
まずい爆発したらえぐいことになる,0
知らなかった,0
500Lvさん？,0
長押しで解除…？,0
設置もだね,0
500レベルさん？,0
し、死んでる…,0
めっちゃ飲み込まれた,0
500レベル.,0
野良もいます,0
ほぼ小錦,0
灯台下暗し,0
いい学びだあ,0
これで1試合拾えたら超アドだもん,0
Aショートカウンターフラッシュ来たね,0
豆知識は古い、これからは小知識,0
omg彼女やるね,0
科学部にもあったのかな,0
リアル；,0
シンプルだよね,0
昇天,0
ふわ～,0
天界,0
落下し,0
判定残ってるのか,0
死ぬんかい,0
実際いじめられてる人が見てるかも知れないよ？,0
ベジータの自爆みたい,0
昇天した,0
自ら天国へ,0
結局死ぬんか,0
こちら天国視点となっております,0
ロッカー鍵開けれなかったんだよなカルビ,0
今日は試合中コーチの声あったけど、明日は無いのが怖いねぇ,0
ﾊﾟﾗﾘｨ~ﾔ,0
ぱらりら,0
明日の一回戦の相手ってわかってますか？,0
ﾊﾟﾗﾘｰﾔ,0
決まってるけど公表されてなかった気がする,0
当日発表らしいから誰もわからんはず,0
対戦相手は当日発表,0
おぉ～,0
相手のAしょパラ当たりだいぶ刺さってた,0
かるびドキドキさせてくれるな,0
おそらく対戦してない相手なんじゃない？,0
カードを落としてしまったのですが,0
ロケット鉛筆だしな,0
ゲームのカードを落としてしまったのですが？,0
ぴゃあ,0
今日はぜんぶリテイクになってたよね,0
当日発表了解！,0
何個か入れるといつのまにかポロッと,0
カードを落としてしまったのですが!,0
明日の本番何時からだっけ？,0
この部活にはいじめがっ…,0
？「カードは拾った…！」,0
そのシェリフのハンマー指痛そう,0
音きもちいい,0
ででんででん,0
ぎゃる狩り,0
ﾃﾞﾝ！ﾃﾞﾝ,0
て、て、て敵残り一名,0
やっぱりいじめが…,0
レジェンダリーです,0
部活,0
これができるくらいの仲になった,0
復讐されてる,0
ナイフ壊し欲しいな,0
着々と姫が上カルビになっていく,0
にぎりしめてほしい,0
手札増えまくり,0
霜降りになっていくねえ,0
やっぱりジェットかっこいい,0
覗ける場所が多いよね,0
ジェット視点おもしろいよなぁ,0
ﾃﾞﾃﾞﾝﾃﾞﾃﾞﾝ♪,0
敵残り1名,0
ﾃﾞﾃﾞﾝﾃﾞﾃﾞﾝ!,0
ジェット上手いの尊敬する,0
音気持ちいいー,0
ジェットやっぱ映えるな,0
オーディンでやれ,0
調整ありがとう,0
本番特上カルビたのむ,0
ガチでキッズボイスだな,0
頭にきてね？,0
明日楽しみ～,0
超次元valo,0
２デュエの強みを押し付けていけ,0
迷いまくって結局Aショートしか擦ってなかったな,0
うまうま,0
誰かと一対一やろーぜ〜,0
今のエイムいいな,0
ナイフはまじでくっそあたるよな,0
ぴゃあー,0
ラプ様のライブとKZHCAPって同日だよね,0
平泳ぎ,0
カスカスダンス,0
バックの敵倒すの難しかったな,0
葛葉がやりたいこと言うってのがすげー大事なんよなあ多分,0
動いてても聞いてるから大丈夫だよ,0
明日ってどこと試合？教えて欲しいです,0
押し切った方が気持ち的にも楽,0
攻めだけ葛葉がＩＧＬするのかな,0
IGLは経験だから難しいよ,0
コールせずに後悔するよりいいよね,0
相手5人いるとセットが飛んでくるからな,0
目標大事だね,0
葛葉は目標立てるのうまいよね,0
意識が揃うのが1番力でるな,0
ベクトル揃えるの重要よね,0
実際ね,0
下馬評もあるしドキドキだったよなあ,0
トーナメントまだ決まってないよね？,0
構えちゃうよなぁ,0
気合入りすぎてたか,0
今日やっといて良かったよ,0
そうよね　やらないで後悔するならやってごめん！で行こう,0
トン兄注意するときもキツさがないな,0
ひよってたか,0
本番みたいな気分でやってたんだね,0
イメージはよくなった,0
自信ついてよかった,0
昼練長かったから成果が出せるか緊張してたのはあるかも？,0
良いティムすぎる,0
前日にいいスクリムできたね,0
最協だからね,0
対戦相手はルールで言えないみたいね,0
るんるん＾,0
2勝してるんよ,0
きゅぴちゃんよく見てるね〜,0
自信よな本当に,0
本番勝てば全て良し,0
出来てよかった！,0
相手が強いっていうのがあったしなあ,0
葛葉の強気なIGLめちゃよかった,0
そもそもロレチームアセント一回も落としてないからね,0
かるびのポジティブよすぎるな,0
水無瀬さん背負いすぎてたから、葛葉のお陰でのびのび出来てて見てて嬉しいわ,0
るんるん ,0
遠足かよ,0
カルビのルンルンは絶対前行くだろ,0
勝とう,0
カルビだけはちょっと緊張して,0
強いぞこのティム！,0
ないすティム,1
アセントとは誰がIGL?,0
今のうちに緊張できて良かった,0
ラプ様ガチ多忙,0
忙しそうだ,0
忙しいな,0
忙しいね,0
ラプ様もお忙しい,0
ラプ様お疲れ様やね,0
多忙だね,0
ラプも毎日多忙だな,0
大忙し,0
ラプ様大変だ,0
ライブ前なんだっけか,0
マネ頼むぞ,0
お忙しいねぇ,0
多忙ラプ,0
ラプ様体力お化けすぎんか,0
マネージャーさん家凸お願いします,0
ラプ様あまりにも多忙,0
LIVE直前だしな,0
皆様本番応援しております…！,0
寝た？,0
このチームが勝ってるの見てえよ俺,0
ラプ様多忙やな,0
ライブが近いらしいからね,0
多忙だねぇ,0
代わりにトンボこるち出るぞ,0
ライブあるからねラプさま,0
この忙しさでメキメキ上達したのすごいわ,0
ラプ様大変や,0
ラプ様激忙しだね.,0
何時からですか,0
似てたな,0
声出すとバトルが難しいんだよね,0
hello,0
カルビの疑問が明確なのえらい,0
負けてる時って明確にコール不足なんよな,0
すまない。,0
ギャルACE,0
パラでも黒コンくらいなら,0
ラプ様ライブ前で葛葉どくずからのこれってみんな大変やな,0
てか葛葉ももうすぐゲマズライブなんよね,0
止まると4ぬ男,0
ほんとすごいよ,0
ママ…,0
あんたたち！…良かったよ♡,0
今日は、ね,0
すごくママや…,0
ゲマズライブ23日ラプ様も26日ライブで大変だ,0
それぞれホンマに忙しいね,0
マネーゲームかぁ,0
そんな中大会でてくれて感謝,0
ヘイブンの勝率、全チームで唯一の75%やん。他は50か25,0
お先失礼します！本番仕事で観れないけど応援してますー！,0
トーナメントまだ出てないのはスクリムの結果見て組むからなのかな？,0
バインドは葛葉の主導が良さそう感はあるね,0
どうしたらいいかわからない！ってのを結局無くすのが課題なんよな,0
もうトーナメント初戦の相手発表ってされました？,0
明日発表です！,0
設置はエリアをクリアした後だね,0
決まってるけど教えちゃダメらしいね,0
葛葉IGLの時の水無瀬フィジ強くなってたしね,0
対戦は当日発表らしいですよ,0
初戦の相手は発表しちゃいけないらしい,0
驚愕の吃驚,0
スクリムで当たってないチームのどこか,0
当日か！,0
助かりますm(_ _)m,0
葛葉IGLめっちゃ良かった,0
スクリムで当たってないところだろうな,0
明日本番かぁ,0
人数差で解決するのが結局大正義やな,0
まじで予定沢山で忙しいのに大会出てくれてありがとう,0
モク炊くのが仕事みたいなとこあるしね,0
今日はデスマなかったから調子出なかったか？,0
休むか ,0
やりたいことわからんくなってから各個撃破が多すぎたんよな,0
まあ相手がどこでも、勝ちも負けもあるのでね。頑張るしか無い,0
確かにスモークいつもあるね,0
あったかいチーム,0
でかかったねえ,0
あれすごかった！,0
明日何時からだっけ,0
ちーす,0
お”ぉん！,0
ガチ解連携熱かったわ,0
良かったなあ,0
凄かったねぇ,0
ラプさんのガチ設置もよかったな,0
あれのおかげでウルト来ても解除出来たもんな,0
えらいぞおお,0
凄いよー,0
ふふ,0
キッズ組,0
本番頑張ってくれ！ガチで応援してるよ,0
ないすだよぉ,1
可愛い和む,0
チーム連携いいなあ,0
ガチで上手くなった,0
いやまじで４，５連携は全チームで一番すごいぞここ,0
ラプ様かわいすぎるわ,0
キッザニアええなぁ,0
きゃっきゃっしとる,0
チームあったかい！,0
なんか声溶けてきてる,0
最終回みたいな讃え方やな、ないすー,1
みんなエイムいいから誰残ってもクラッチ可能性あるのいいね気負わずファイトだ！,0
ラプラスさん言葉が溶けてる,0
ほぁ,0
良い疲労感だ,0
お疲れ,0
おねむちゃんやねぇ,0
なんてかわいい2人,0
眠そう,0
おねむである,0
あくびうつった,0
このチーム好きや,0
疲れたねぇ,0
えむいねぇ,0
ねむそう,0
ラプ様も声眠そうだな,0
そこそこ溶けてきてるな,0
一旦眠たいか,0
眠いねぇ,0
もう３時やから寝たいな,0
今日めっちゃ頭使ったからかな,0
だんだん興奮が落ち着いてきて眠くなる頃か,0
キャピキャピタイム,0
ほんとに頑張ってる,0
葛葉カップもあるしねぇ,0
そりゃあ疲れるよなぁ,0
試合中あんだけアドレナリン出たんだもんなそら眠いわ,0
2人でどれくらい耐えられるかな,0
お疲れ様だぁ,0
みんなお疲れ様や,0
あれやばかったな,0
凄かった,0
ヨル本番で見たいわ,0
バインドのBロン強すぎたな,0
葛葉のやりたいことを水無瀬君が整理するって流れがすげーよく見えた,0
葛葉エイム練習,0
20チャレきた,0
本番バイラウンドの天の声ないのがこわいな,0
ﾈｺﾁｬﾝ,0
エイム練習はすべてに通じる,0
にゃ～ん,0
ぬこ,0
にゃー可愛い,0
にゃんこだ,0
ﾆｬｰﾝ,0
ねこ,0
にゃんさん！,0
いやしのにゃん,0
にゃんさん,0
ギャルの猫も鳴いとる,0
ニャー,0
ねこちゃん,0
にゃーんかわい,0
かわいい〜,0
ネコヤチン,0
可愛い声聞こえた,0
かわ,0
にゃーんかわよ,0
ﾈｺﾁｬ,0
もっと聞かせてくれ,0
猫かわいい！,0
ねこ可愛い,0
癒しのニャーん,0
ﾆｬﾝﾁｬﾝ,0
可愛いからむしろ助かる,0
ここは普段わんさんもいるから…,0
ネコさんいた！？,0
あらかわいい,0
にゃんにゃんや,0
癒しいいな,0
にゃんこは可愛いからいくらでもOK,0
にゃんちゃん,0
いつもわんさんやから新鮮やな,0
きょうわんさんしずかね,0
良いんだよ泣いて。,0
わんちゃんねこちゃんはもう癒しすぎる,0
犬で対抗してくれ,0
かわいいからええんやで,0
とんぼさん鳴いた？,0
こるちー！,0
嬉しいね～,0
トンボさんやさしい〜,0
わんさん寝てるかな,0
嬉しいなぁ,0
ほっこり,0
トン兄♡,0
明日葛葉が納得のいく結果になったらいいなあいっぱい美味しいご飯食べてね,0
コーチガチで悩んでたからなあ,0
みんな嬉しいな,0
言い方よ,0
コルチ嬉しい,0
こるち〜,0
すごいねえ,0
トンボこーちラプラスさんの男気設置に呼吸困難なるくらいわろてたんよな,0
この調子で本番優勝だ,0
すごい、！,0
あかりんのとこか,0
あかりんチームすご,0
え、全勝いるマ,0
あかりんチームが全勝,0
あかりんのところか！,0
はえーあかりんところか,0
やるやん！,0
まざーさんってVだった！？,0
ナイスキリング,1
ローレンとこが二位なのか,0
しのみややばい,0
　ナイスジャイキリ,1
いーや映画化だね,0
ひゅー,0
スラムダンク…,0
まぁ本番わからんね,0
決定です,0
あかりんのところラスボスか,0
明日はもっといい日になります,0
優勝したらね,0
あかりんのとこ一位になると思わなかったな,0
本質かも,0
煽りみてぇ,0
褒めてくれた,0
嬉しくはないか,0
今日、ド葛で新妻やってたね、葛葉,0
1位になって好きなコーチを消す権利を貰おう,0
好きなコーチ一人終わらせるか,0
スクリム当たってないとこが１位なのか,0
みんなオタクだよ,0
ｳﾋｮｯ,0
オタク君のことやしきずっていうな,0
話の広げ方気まずすぎるだろ,0
ちょっと滑ったな,0
るんるん,0
るんるんで,0
るんるんでな,0
まじで自信大事やぞ,0
エイジっさん,0
ルンルンで頑張れ！,0
るんるんでいこうね　おつ,0
ありがとうございましたーー,0
明日も楽しんで頑張ってね〜,0
可愛いな,0
ばいばーい,0
お疲れ様でした。,0
自信もって明日も頑張ってくれー！,0
明日もがんばれ〜！お疲れ様でした〜,0
ギャルいな,0
お疲れ様～,0
お疲れ様〜！,0
せやな,0
しようよって,0
お疲れ様ですー,0
お疲れ様でした~！,0
優勝しよっか…,0
本番がんばれ〜！,0
お疲れ様ですーー,0
バイバ,0
おつかれさま!,0
フェイカーと一緒に優勝しよう,0
応援するぜ,0
可愛いかよ,0
ロレに勝った(^-^)V,0
いけっぞ！,0
勝てたね！,0
葛葉が爆発したら手つけられんぞ,0
お疲れ様だよ,0
おつかれさましたー,0
つえーよ！,0
今日めっちゃ良かった,0
お疲れ様でした！明日がんばれー！,0
強いよ～,0
良かったね！,0
本当に見てて楽しいチーム,0
いやまじでつよいよ？,0
んね～,0
自信になったね～！,0
チーム強～！,0
ないすてぃむ～,1
てぃーむ強い！,0
最高だよ！,0
調子よかったね,0
ティム最高だよ,0
今日勝てたのはめっちゃいい成功体験だったな,0
最強だぞ,0
最高だった,0
仕上がったな,0
葛葉もコールナイスでした,1
強いのはお前じゃい,0
ガチで強いわー！,0
明日がめっちゃ楽しみ,0
チムつよーい,0
強いね！,0
チーム完成したね！,0
めちゃ強かったね！,0
下馬評なんて関係ねえんだ,0
強いぞー！,0
チーム強かった〜！,0
全員が全員救ってたわ,0
チーム強い！,0
すげかった！,0
チーム良かったな,0
葛葉が無理しなくても強かったな,0
ほんと強かったよ,0
声だしナイスだったぞ！,1
つよかったな,0
あの瞬間みんな顔上げたぞ,0
葛葉さんめっちゃよかったよ,0
成長が右肩上がり,0
葛葉のIGLでしょ！,0
葛葉のコールガチでかっこよかったぞ,0
てぃむ強い！,0
葛葉コールが良かった気がする,0
つよつよだ,0
ヨル良かった,0
最協だから,0
今日はチームに助けられたね,0
Crosshair Plz,0
前日にいい感じすぎる,0
葛葉のコールにチームこたえてくれたね,0
葛葉のコールもまじで良かった,0
でも葛葉は流石に外しすぎかな…,0
ラプ様めっちゃ落ち着いてて強かったな〜,0
葛葉のコールも良かったよ,0
正直コールだと思う,0
普通に強いな,0
決戦は今日よ,0
コールだと思う！,0
こちらもニンマリですよ,0
iglも良かった,0
ヨルはコーチ発信？,0
ラプ様のフィジと即決かな,0
IGLめちゃくちゃ良かったよ,0
葛葉さんIGLサブ水無瀬さん結構刺さってた,0
最終日で仕上げられてそうで良かった,0
NICEティムでした,1
強いね〜,0
ヨルが表舞台に立てた,0
早めの動きだと思う,0
みんなめっちゃ強かったよ！,0
今日2勝出来たのチームの自信になりますね,0
葛葉のコール良かったよ,0
まじ神コールや,0
ヨル大活躍だったね！,0
ヨルはかなり効いたかもね,0
てぃむ強すぎ,0
大活躍だったぞ,0
やりきる意識じゃないのか？,0
コールよかった！,0
試合中の声出しほんとでかいと思うよ,0
意思統一が強いんかな,0
葛葉のコールかなり良かった,0
今日チームで強かった,0
デカい声出しじゃん？,0
強かったね！,0
コールが良かったぞ,0
んなわけねーだろ,0
コールめっちゃよかった,0
両立はむずいよ,0
チームで勝てるのがええ,0
んな事ねーよ,0
このチームちゃんと強い,0
葛葉もチームも最高だった！,0
IGL良かった,0
声が出てて良かったよ,0
葛葉コール良いよ,0
明日1試合目どこなの？,0
葛葉が声出すことで水瀬くんの負担が減ってチームの戸惑いも減った感じかな,0
ちゃんとキル取ってたぞ,0
いいチームだ,0
その分頭脳だから,0
葛葉が声出してるとき、チームの士気アリエンほど上がってる,0
コールめちゃくちゃ良かったぞ,0
傍から見てるとやることが明確か否かって感じした！すごいよかった,0
葛葉のコールが良いのとチームがカバーしてくれる 強い,0
IGLで貢献してた。,0
葛葉のIGLよかったぞ！,0
チミィのIGLが必要だった,0
参加者みんなつえーのよ,0
けどそれでも勝ててるのデカくない？,0
声と頭脳が光ったんよ,0
コールはでかい,0
おい！お前のコール最強だったぞ,0
初日の勝ちと意味合いが違う気がした,0
かなりかき乱せてたんかな,0
コール良かったよー！,0
ここに葛葉の真のエイムが加わったらマジで優勝ある,0
葛葉の声が出てからじゃない,0
やりたいことちゃんとできてたと思う,0
コール最高でした！,0
それでも勝ったんだから気楽に行けるね！,0
背負ってる者があるのね,0
コール頑張ったからね,0
コールがよかった,0
ヨルあつすぎた,0
葛葉も強い！,0
コールよかったよ！,0
途中からコール良かったと思いました！,0
IGLめっちゃ良かったで,0
それでも勝てたからってことじゃない？,0
ヨルかっこよかったぞ,0
その分他メンバーにバフかかってた,0
何いってるの…葛葉さんのIGLが輝いてたよ！,0
逆に明日勝てるってことや,0
葛葉のコールマジで良かったよ,0
いや普通に強かったぞ,0
コールがめちゃ良い,0
ナイスコールでした,1
葛葉さんのコールすごく良かったです,0
コールでやばいくらい貢献してたじゃん,0
IGLめっちゃよかった,0
コールいいや,0
勝ったのがでけぇんすよ,0
ラプ様大キャリーしてた,0
ゆうてフラグ上位いた気がする葛葉,0
今回レベル高いな,0
ランクだけでは測れないものがあるよね,0
DPIわかる人います？,0
あれでフィジカル弱いと思ってるのマ？,0
1人のフィジカルじゃなく全員の足並みだ,0
GOが良かった,0
コールがバフになってましたね！,0
てもフィジカル最強クラスのチームに勝てたよ,0
いや充分強いよ！？,0
でも勝てたってことはチームで勝ったってことやん,0
本当に強い,0
コールどちゃくそナイスだったよ,1
これで初戦あかりんチームとかだったらマジで怖いよ,0
コール最高だったぞ,0
コールでチーム勝てたらいいのよ,0
葛葉のお陰で空気変わったよ。本当のチームになったよ,0
コールが言い切りになってて良さそうだった,0
うち負けてもコールがめちゃ良かったからみんな巻き返せてたよ,0
皆強いんだよねえ,0
今日はフィジはアレだったけどその分みんなカバーしてくれたな,0
いうてキルとってたからね,0
声で勝ってたぞ！,0
素人耳だがコール聞いててめちゃ良かったぞ,0
チームのカバー意識良かったな,0
コールはtier0レベルだったぞ,0
そうかなぁ？強かったしコールも含めてめっちゃ貢献してたよ,0
葛葉コールまじでいいぞ,0
撃ち合いはその日の調子に任せるしかないのが難しいな,0
一本の矢より二本の矢のが強いんや,0
その分リーダーの負担減らせてる,0
今の雰囲気で本番臨めるの最高だね,0
明日あかりん所じゃない？,0
最協って感じだった,0
明日本番だし今日はこんなもんでいいよ,0
ヨル刺さってたよね。,0
トンボコーチさまさま,0
明日もコール頑張ってくれ,0
水無瀬さんの負担減ったから良かった,0
チームの噛み合いかなりよくなってた,0
迷いないのまじいい,0
あがってる！,0
姫によく感じる,0
明日の為に調整してんだよね,0
一皮むけたねー,0
ラプさん、すごかったね！,0
水無瀬さんが葛葉のこと頼ってくれたのも良かった,0
コール大声でしてくれるからみんなも声でてきてた,0
明日はいい日になるよね、葛太郎,0
葛葉のコールで、水無瀬さんが動けて全体が良くなって見えたよ！,0
コールよかった,0
ゆうて雰囲気悪くならないのがいい,0
葛葉のコールも間違いなく良かったし貢献できてるよ,0
ラプ様えぎ,0
ラプラスが5倍くらい背中でかくなってる,0
ノってくるとほんとに人変わったみたいになる,0
マジで昨日と全然違った,0
カルビほんとにコールしてスキル使ってた,0
コール最高だった,0
コールでみんなの目標が明確になったじゃない？,0
葛葉のコールが早いから水無瀬くんも頭スッキリして修正とかすんなり決めれたんじゃないかな,0
人数不利からでも巻き返せるようになってるし,0
コールしながらそれができるから強いのでは？,0
まじでみんな強くなってる,0
かるび頑張ってた,0
がんばってきたもんね,0
チーム一丸で強い,0
この三日間見るたびに見違えててすげー成長が見れた。本番ファイト,0
かるびはマジで感動するレベルで成長してる,0
女子三人に迷いがなくなった,0
声の自信すごかった,0
トン兄も嬉しいだろうね！,0
かるび昨日と全然違う,0
みんな成長してる,0
役割の理解度上がってる感じ,0
ティームで勝てればいいんだぞ,0
成長してる,0
コールがはっきりしてたから全体の意思統一ができてた,0
めちゃくちゃ良かった,0
連携がちゃんと取れてた,0
ぐちゃぐちゃになるの減ってた,0
チームの安心感めっちゃ上がってる,0
シンプルにかるびとラブさんがマジで良くなった,0
葛葉のコールががちでよかったよ,0
動きのキレが上がってた,0
あかりんチームかなずなチームの二択やね,0
攻めは特に個人個人の動きが良くなってる気がする,0
ラプ様やばかったね今日,0
葛葉ってみんないなくなると褒め出すのイケメンだわ,0
ラプ様が暴れてるからもうtierとか関係なさそうだな,0
ナイスティムだよ,1
かるびのミスダンチで減ってる,0
かるびびっくり,0
かるび選手の成長に涙した,0
決断できた時のティムは強いぞ,0
たよってけー,0
その分味方がカバーしてくれてたやん,0
ABOがモク中ジャッジしてこなかったのが本番のために溜めてそう,0
カバーが増えたよね,0
みんな上手くなってるね,0
チームで勝つこと優先して偉かった！,0
自分に厳しすぎてわろた,0
でもフィジ背負おうとしてるのは感じたけどな,0
あかりんチームが全勝？,0
明日は勝てる,0
葛葉個人の力よりも全体のバフが勝ったってことでしょ,0
ラプラスさん凄かったな今日,0
声掛けしなくてもそれぞれが動き共有出来てて立ち位置守れてた感ある,0
チームメンバー全員が成長してる！,0
優勝しましょう！良かったー！,0
みんなフィジカル強かったー,0
最協って感じだ,0
コール入れることで全体力の底上げは確実にできてる,0
コールにリソース割かれてるし難しそう,0
背負いすぎないで、チームメンバーみんなめっちゃ強いんだから,0
水無瀬さんの肩の力が抜けて良かった,0
良いことだよみんな強いってことじゃん,0
慌てなければ目の前は処理できる実力あるんだろうね,0
てぃーむでささえあってていいのよ,0
でも葛葉のIGL刺さったと思う,0
ラプ様の成長が本当にすごい,0
戦いとコールの質あがりすぎててビビったよ,0
今日は判断が早かったと思う,0
かるびとラプ様の成長は本当にすごいよ,0
だいぶ頑張ってたけどもね,0
かるび水無瀬がよかった,0
聞き取りやすいよ,0
今日は潔 みたいな立ち位置だった,0
チームの方針が決まったらみんな行動できるんじゃない？,0
あとはコーチが喋らないでどこまでやれるかよね,0
コールしながらはどうしてもエイム下がるよ,0
喋ってるとそれがね,0
最後の情報整理コールも最高だった！,0
それでも昨日より強かったよ,0
20チャレ自然に達成,0
そりゃ脳みそ一個だもん,0
十分強かったよ,0
一人で勝てるゲームだけど、みんなで勝てるゲームでもあるよ,0
声出してるとアガるけど、良し悪しだよね,0
結構多かったねー,0
その分声出しがチームの力になってる,0
マジでコールしてるとエイムブレるのあるある,0
明日のかるびガチャ次第か,0
水無瀬くんときゅぴさんの声聞きたいね,0
とんにいのIGL、声が落ち着いてるよね,0
落ちてもカバーしてくれてるから,0
らぷらすだーくねすつよすぎee,0
