コメント,ラベル
ひばww,1
沼エイムw,1
輪郭ｗ,1
みないでｗｗ,1
ひばｗ,1
見ちゃったｗ,1
ほんとじゃんw,1
おっぺぇモクやw,1
勝って草,1
なんで強いｗｗ,1
それ勝てるんかいww,1
チーム強えw,1
なんで勝てるんだ？w,1
なんで勝ってんだ？w,1
めっちゃ勝ってて草,1
強くね？w,1
チェンバー上手くて草,1
何でこんなに圧勝してるの？w,1
みんな強いw,1
なんでこんな強いんや笑,1
勉強してるなぁｗｗ,1
ぐろいｗ,1
なんで勝ってるんww,1
勝ってんのほんと草,1
守りがどうなるかやなｗ,1
ジャッジｗ,1
ランダムピックで新たな適正見出だしてるの草,1
ビビw,1
足速すぎだろw,1
いつもりりむｗ,1
りりむ絶対わらってそうｗｗ,1
焼き殺されたw,1
いいむちゃんほんとネオン上手ｗ,1
りりむ強いんよなww,1
隠れたくなっちゃったw,1
いっぱいいたｗ,1
絶叫ww,1
絶叫ｗｗ,1
叫び声がｗｗ,1
叫び方w,1
ヒバの断末魔w,1
悲鳴おもろいｗ,1
はいｗ,1
熱さに耐えかねて出たｗ,1
おおぉい！笑,1
ぴょんぴょんしてたw,1
ふんわりとねｗ,1
花火やめてww,1
新しすぎる,1
空中で爆散して草,1
散ったぁああｗ,1
花火やんｗ,1
撃ち落とされたw,1
爆散したww,1
面白すぎる,1
ぴょーんww,1
ふわっと浮いてた,1
花火草,1
吹き飛んだw,1
どうなった！？w,1
ぽよーんｗ,1
空中分解！w,1
ぴょーんｗ,1
まじかww,1
9-3ではあるもんね,1
ブラパは練習しないとむずいよなｗ,1
上には飛べるｗ,1
レイズ使いたてあるある,1
弾け飛んだw,1
バッタの不破,1
むずいよな,1
空中で爆散したｗ,1
不破レイズ草,1
守りこそ攻めか,1
むずいのわかるぞ,1
こっからよ,1
さぁ問題の守り,1
ぷわ似合うよレイズw,1
60度ぐらいで飛んでるw,1
汚ねえ花火だったなw,1
ポゴ？,1
爆散！,1
逆ラッシュしようぜ,1
汚ぇー花火だww,1
実際に練習必須なくらいにはむずいんよw,1
どうやって守るんだって話,1
守りくっそ弱い構成ｗ,1
ふわっちうまくなったら強そう,1
そうねw,1
頑張れー,1
守り終わってんのよww,1
そうは言ってないｗ,1
どういうこと…？w,1
バッタw,1
なんでそっち行ったw,1
ふわっちにレイズ似合ってる,1
バッタ扱いw,1
バッタ？w,1
ひねくれ過ぎてるw,1
バーンも使えるしw,1
敵に向かって投げて爆破した方が有用になるかもしれんｗ,1
ぜう！？,1
勝手に解釈違いw,1
ふわっちがちでおもろいな,1
リテイクで攻めた方が強そうww,1
にじさんじのバッタね,1
nicee,1
ないすぅ～！,1
ハユンくん焼けちゃうw,1
こんがりこーんｗｗおいしそうｗｗ,1
こんがりコーンはただの焼きトウモロコシで草,1
ずっとレイズ講座してて笑う,1
つよすぎｗ,1
戻ったww,1
カーテン短すぎて草,1
戻るってそういうことかw,1
帰ってったw,1
戻ったw,1
しかもウルトポイントたまらんw,1
? w,1
いてw,1
使いませんｗ,1
バッタやな〜w,1
ブームボットが猫？w,1
ルンバのことネコって呼んでの？w,1
フェニめっちゃあってない？ｗｗ,1
ジャッジ飛び出てきたけどｗ,1
猫は何？笑,1
ぽーん、なんよねw,1
どんどんレイズ上手くなってくw,1
あぁぁw,1
圧力ｗ,1
ポーンじゃなくって、ぽこんて感じw,1
圧かけてるw,1
忖度まずいw,1
そんな甘い世界じゃないw,1
小賢しくて草,1
忖度で勝っても嬉しくないぞw,1
ちょっとやりすぎかw,1
いや、女性関係ないだろw,1
流石に平等ヘッドショット,1
FB多いねぇ,1
ナイス～gg,1
うまーい！ナイスゥ！,1
ナイスGG,1
勝っちゃったよ,1
なーいすー！,1
泣かないで,1
じゃあ通話行くか！w,1
フェニつええや,1
ボコボコや,1
Gg,1
さすがにボコしたか,1
ないすー！GG,1
勝っちゃった,1
全勝やんけ,1
フェニ上手くない？,1
バランス最強チームや,1
めちゃ上手かった～！,1
おもれぇ,1
つよ！,1
葛葉キャリーや,1
rdyあるぞ,1
フェニ好き,1
舐めピックで買ってんのつええ,1
葛葉ほんとに色んなキャラ使えるな,1
かっちゃった,1
いけいけ,1
ggㄦ,1
邪念が消えてた,1
メンタルはあるね,1
この構成で勝てるのおもろ,1
フェニいいじゃん,1
あかりさん？,1
今日は男の方がフィジ強いか,1
すごいね,1
もしかしてフェニ適正？,1
逆にかw,1
フェニックスかっこよい,1
フェニ向いてるまであるｗ,1
帰ってこないw,1
ええと。逆にOWしよ?,1
これで買っちゃアカンのよｗ,1
きえもらやめてw,1
トリッキーすぎたw,1
全然やる気じゃない？w,1
戻ってこないなｗ,1
ぼこられてほしかったなぁｗ,1
OWするか,1
owするか,1
ディスコの上w,1
強気で草,1
上だよなww,1
夜泣き,1
ひまちゃんボコボコにしてるw,1
ししーさぁん,1
泣かせたああ,1
赤ちゃん泣いちゃったw,1
泣いてる；,1
泣かせちゃった,1
あーあ,1
泣かないで；,1
あーあー,1
泣いちゃった・,1
泣いちゃった,1
あ…,1
ガチ泣きですw,1
あ～あ、泣いちゃった,1
泣いちゃった…,1
最高w,1
あーあ泣かせた,1
あぁ〜,1
泣いちゃった.,1
えへええん(Ｔ＿Ｔ),1
あかちゃんが,1
泣いちゃったぁ,1
でも今回のでししどうちゃんめっちゃ強い印象しかないよｗ,1
ちょっと男子〜,1
ほぼエビオのせい,1
あ～あｗ,1
男子が泣かせた〜,1
泣いちゃった；,1
強くなりたくば喰らえ!,1
しし〜w,1
なすりつけられたw,1
大体エビオのせいか,1
泣かした～,1
ジャッジガキに泣かされた,1
ほぼエビオで草,1
あーえくすが泣かせたー,1
アカちゃん泣いちゃった,1
くやしくて…,1
ちょっと男子～,1
やってたなぁw,1
男子が泣かせたーー,1
えけちゃん泣いてる,1
意味わからんｗ,1
攻めジャッジチェンバー,1
エビオおぉ〜w,1
あーあABO～,1
それはエクスが悪いか,1
ちょっと男子〜；,1
ちょっと男子〜！,1
マジかよエビオ！最低だな！,1
ジャッジチェンバーよー,1
英雄のくせに,1
ししどさんのスコアめちゃ強いけどね試合通して,1
Kuzuha + Akari please,1
えびお〜,1
ししー泣かないで,1
人の心無いんか！？,1
えびおさあ,1
それがエクスだからw,1
これがエクス・アルビオ,1
陰口ｗｗ,1
ほなABOが悪いか,1
陰口じゃないw,1
ちょっと男子ぃ〜w,1
嫌われてて草,1
エビオw,1
直接言ってるんよw,1
メンタル抉ってきたw,1
エクスくんが泣かせた〜,1
陰口ww,1
自分でｗ,1
表口w,1
自分で言ってない？w,1
影じゃなくて草,1
これがモクなかにエビオありってやつか,1
陰口は隠しておいてくれ,1
自分で言うんかｗ,1
もく中にエビオありw,1
陰口ではないかもなww,1
自己申告w,1
自己申告草,1
陰口って知ってる？,1
本人申請w,1
自己申告ｗ,1
自分で言うんだww,1
ちょっと男子ぃ～,1
自己申告制はおもろいｗ,1
自己申告で草,1
自己申告悪口,1
ほかほかになっちゃったｗｗ,1
マジかエビオ,1
あかちゃんまじ強かった！,1
成仏してしまうよそれは,1
自白するんだよね,1
告げ口する奴が一番性格悪い定期,1
嫌われたなぁ,1
嫌われたw,1
あはは,1
嫌われて草,1
ちゃんとあったまってるw,1
あーあw,1
嫌われちゃった；,1
ちょっと、男子〜,1
嫌われたww,1
最高やんw,1
とりあえずえびおに集めとこうフェイト,1
あららw,1
マイナスから始まったかあ,1
ABO,1
コイツまたジャッジで嫌われてて草,1
sg使いヘイト高めｗ,1
これがジャッジか…,1
エビオ,1
結果えびおだけが嫌われた,1
言いたい放題チャンネル,1
ABOww,1
それは見たいｗ,1
オーバークックw,1
Overcookかｗ,1
もっと仲悪くなりそうなww,1
オーバークック仲良くなれるのかw,1
それ喧嘩するだろｗｗ,1
エクスとあかちゃんのオーバークックはちょっと見たいｗ,1
OW2か,1
オーバークックいいねww,1
ヘイトがすごいw,1
エビオ集中放火ｗ,1
悪いことしたみたいになってるｗｗ,1
えびおをたおすげーむw,1
そこまで言うw,1
罪重いｗｗ,1
owやるか,1
出禁w,1
今からOWやるか,1
ちゃんと炊いてんの草,1
イモ枠w,1
ヘイトえぐｗｗ,1
出禁草,1
しっかり炊いてるな,1
恨まれてるレベルやんw,1
ろー、れん,1
嫌われすぎww,1
ヘイトえぐいw,1
もうやりたくないのかw,1
そこまでw,1
めっちゃ嫌われてない？ww,1
新人言うねぇ,1
しっかり嫌われてる,1
カスタムではキモいかw,1
一旦殿堂入りか,1
消えもラｗｗ,1
エビオ　ヴァロ出禁,1
エビオ出禁なの草,1
ちゃんと憎しみが,1
きえもら,1
エビオ不憫枠w,1
ローレンに次ぐ出禁枠にw,1
ヴァロ共演NGまた増えたか,1
ローレン対面か,1
エビオ、アズカバン行き。,1
やだなぁｗｗ,1
モクとジャッジないゲームなら仲良くできるはず,1
消えるのは俺の方やった,1
立ち回りレディアントかw,1
海老印の炊飯器,1
次回解説か,1
消えてもらおうかw,1
消えてもらおうか！,1
エビオ船降りろ,1
だいぶ根に持ってらっしゃるww,1
同じチームやったらまじで頼もしいんだけどなww,1
忖度w,1
そのうち出禁カスタム出来るぞ,1
おもろそうww,1
ジャッジ杯w,1
ジャジガキ杯見てぇｗｗ,1
ジャッジ杯おわりすぎｗｗ,1
クソ大会じゃねぇかw,1
おもろそうｗｗ,1
面白そうw,1
ジャジガキ杯,1
地獄の大会ｗ,1
いいねそれｗｗ,1
ジャッジ杯おもろそうすぎる,1
ジャッジ杯ww,1
おもしろそうw,1
全員レイズな,1
見たすぎるw,1
おもろそうｗ,1
おもろそうw,1
それはそれでおもろそうw,1
楽しそう,1
ちょっとおもろそうww,1
ジャジガキ杯w,1
ちょっとみたいw,1
全員モクだな,1
別ゲームw,1
角こわw,1
お疲れ様でしたｗｗ,1
それはそれで見たいww,1
全勝ナイスです！,1
全勝ないすー！,1
またOW2もみたいわ,1
